2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
-0.003,-0.003,-0.003,-0.003,0.014470169916331698,-0.003,-0.003,0.014329929462676699,-0.003,-0.0015,0.0156088172556307,-0.0035,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.014882403632531101,-0.0015,-0.0015,0.0145025682656555,-0.0015,0.014231177824591901,-0.0015,-0.0015,-0.0015,-0.0015,0.0149820194982592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123723248854772,0.0121579605165928,0.0119401525388318,0.0117193587341397,0.0114956916317405,0.0112697125921865,0.0,0.0,0.0,0.0103665879673729,0.0,0.0,0.0,0.0095131495278695,0.0093068743797093,0.0,0.0,0.0,0.0085018318861234,0.0083071330453125,0.0,0.0,0.0,0.0075529979152358,0.0,0.0071808349069379,0.0069939963964603,0.006806233367165,0.0066175931314422,0.0,0.0,0.0060508936776769,0.005868686713976,0.0056952543678331,0.0055337819466544,0.0053869292025882,0.0,0.0,0.0050158313725246,0.0,0.0,0.0046964669622078,0.0045891920687271,0.0044771283475544,0.0043573551870452
0.014540457339921297,-0.003,0.0145170885178903,0.014497408140367698,0.0144701748735358,-0.003,-0.003,-0.003,-0.003,0.0156899823733152,0.015608821982645,0.0135213271173703,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.014882422949375999,-0.0015,0.014632941100918699,-0.0015,0.014368679581090902,-0.0015,0.0140897842663219,-0.0015,-0.0015,0.0136404501697633,0.0149820123561159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112696666186062,0.0,0.0,0.0,0.0103665663060185,0.0101479424599583,0.0,0.0,0.0,0.0,0.0091022584020679,0.0,0.0086994781297982,0.0,0.0083071289229971,0.0,0.0,0.0,0.0075529680449889,0.0,0.0071809065003353,0.0,0.006806253276751,0.0066176763317213,0.0,0.0,0.0060508238631231,0.0,0.0056952028409854,0.0055338105159233,0.0053869639856561,0.0,0.0,0.0050158499330523,0.0049070547947308,0.0048014474677226,0.0,0.0,0.0044771170781595,0.0043573921640876
0.014540457445366998,-0.003,0.0145170876290162,0.0144974085975154,0.014470175460086,-0.003,-0.003,-0.003,-0.003,0.0156899827853768,0.0156088224515357,0.013521326667164102,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.014882424259119101,-0.0015,0.014632941310328601,-0.0015,0.014368679203386999,0.014231160647550199,0.0140897843327205,-0.0015,-0.0015,-0.0015,0.0149820113663509,0.0,0.0,0.0,0.0143099019066875,0.0,0.0,0.0,0.0135809070494448,0.0,0.0,0.0,0.0,0.0,0.0,0.0121579076503954,0.0,0.0,0.0114957401602936,0.0112696657400808,0.0,0.0,0.0,0.0103665668578153,0.010147941197352,0.0,0.0,0.0,0.0,0.0091022589697288,0.0088997153329573,0.008699478353258,0.0085018490512587,0.0083071297826547,0.0081154608790321,0.0,0.0,0.0075529673281999,0.0,0.0071809065605879,0.0,0.0068062531885277,0.006617675809431,0.0064282129446412,0.0062384030049324,0.0060508245784083,0.0,0.0056952033104514,0.0055338105116657,0.0053869642085573,0.0,0.0,0.0050158501654343,0.0049070535533777,0.004801447304347,0.0046963896448962,0.0,0.0044771166120129,0.0043573925381249
0.0145404571590312,0.0145308854803114,0.014517087337029099,0.0144974096993586,0.014470176428323598,0.014433724428256899,-0.003,-0.003,-0.003,0.0156899824171204,0.0156088228390394,0.0135213259030874,-0.0015,-0.0015,-0.0015,0.015115130616202099,-0.0015,0.014882425602800701,-0.0015,0.0146329414776017,-0.0015,0.014368679328727001,-0.0015,0.0140897849721873,-0.0015,-0.0015,-0.0015,0.0149820119444334,0.0,0.0,0.0,0.0143099019043927,0.0141331164175839,0.0,0.0,0.0135809081946587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114957408294068,0.0112696670032352,0.0,0.0,0.0,0.0,0.0101479415600303,0.0,0.0,0.0,0.0,0.0091022587393316,0.0088997161464043,0.0,0.0,0.0083071310148644,0.0081154596840772,0.0,0.0,0.0075529673613663,0.0,0.0071809081034761,0.0,0.0068062544275653,0.0066176769893419,0.0064282137387325,0.006238401082679,0.0060508259963062,0.0,0.0056952036751978,0.0055338112335172,0.0053869632404968,0.0,0.0,0.0,0.0049070527152017,0.0048014459641452,0.0,0.0,0.0044771175727036,0.0043573934002162
0.014540453992728299,-0.003,0.014517088007781299,0.014497418505594198,0.0144701834433956,-0.003,-0.003,0.014329899730686898,-0.003,0.0156899772626187,0.015608824729851199,0.0135213203175184,-0.0015,-0.0015,-0.0015,0.015115126668509,-0.0015,0.0148824333981341,-0.0015,0.014632942266574201,-0.0015,-0.0015,-0.0015,0.0140897908615378,-0.0015,-0.0015,0.0136404300210929,0.0149820213771438,0.0,0.0,0.0,0.0143099019868681,0.0,0.0139527710860912,0.0,0.013580920734183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114957442665329,0.0,0.0,0.0,0.0,0.0,0.0101479499893622,0.0,0.0,0.0,0.0,0.0,0.0,0.0086994658819183,0.0085018431632503,0.0083071394995283,0.008115448713164,0.0,0.0,0.007552970486351,0.0,0.0071809227042145,0.0069939687339127,0.0068062666876469,0.0066176903795939,0.0064282189882448,0.0,0.0060508368315489,0.0058686558019242,0.0056952053455554,0.0,0.0,0.0,0.0,0.0050158502818732,0.0049070495135643,0.0048014337158719,0.0046963931500138,0.0,0.0044771286354441,0.0043574002264295
-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.0015,-0.0015,-0.0035,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0145404457265164,-0.003,0.014517088202430297,-0.003,0.0144701720999024,0.0144337235543498,-0.003,0.014329925579415098,-0.003,0.015689987851571,0.0156088364991984,-0.0035,-0.0015,-0.0015,-0.0015,-0.0015,0.015001005150660001,-0.0015,-0.0015,0.014632931256130301,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.0149819919795182,0.0,0.0,0.0144832208038309,0.0,0.0,0.0139527975466282,0.0,0.0,0.0133890980779329,0.0,0.0,0.0127904605173472,0.0125832560722839,0.0123723605387392,0.0121578812302018,0.0119401808086921,0.0,0.0,0.0112696671236575,0.0,0.0,0.0105893289165857,0.0103665643825864,0.0,0.0,0.0,0.0,0.0093068185775199,0.0,0.0,0.0,0.0085018558672434,0.0,0.0,0.0079263675655753,0.0077391044154248,0.0075529534268015,0.0,0.0,0.006993962620364,0.0,0.0066176874848121,0.0,0.0,0.0060508436769833,0.0058686760277222,0.0056951885015665,0.0055338219305421,0.0053869715767846,0.0,0.0,0.0,0.0049070477726002,0.0048014428526377,0.0,0.0,0.0044771254512533,0.0
-0.003,-0.003,0.014354637443348498,-0.003,0.014308343626297298,0.014272555908649799,-0.003,0.0141709098794072,0.014106569972318302,0.0155342886741153,-0.0015,-0.0035,0.0152786018862401,0.015182208601385699,-0.0015,-0.0015,-0.0015,-0.0015,0.014627842321114302,-0.0015,-0.0015,0.0142476332494992,0.0141138417408654,-0.0015,-0.0015,0.0136895705721363,-0.0015,0.0148861242111762,0.0147284865206655,0.0,0.0144020145706553,0.0,0.0,0.0138870561210082,0.0,0.0,0.0133402461157633,0.0,0.0,0.0,0.0125579340542431,0.0123531804965884,0.0,0.0119336788193989,0.0,0.0,0.0,0.0,0.0,0.0106220878423639,0.0104056583303092,0.0,0.0,0.0,0.0095763992017084,0.0093758647510151,0.0,0.0,0.0,0.0,0.0084037523377171,0.0,0.0,0.0,0.007669740447714,0.0,0.0073074595266296,0.0,0.0,0.0067588150742196,0.0,0.0063893145340442,0.0,0.0,0.0,0.0,0.0055589769056552,0.0054282586801019,0.0053081775103196,0.0,0.0050892304071095,0.0049857207912125,0.0,0.0,0.0046677671926254,0.0
0.014540457526147898,0.014530887686438598,0.0145170897391732,0.0144974083708493,0.0144701736024387,-0.003,-0.003,0.014329906387841698,-0.003,0.015689982426426097,0.015608820726843902,0.013521327406424699,-0.0015,-0.0015,-0.0015,-0.0015,0.0150010062126109,0.014882421682979699,-0.0015,0.0146329404258093,-0.0015,0.0143686804984828,0.0142311625161084,0.0140897848849691,-0.0015,-0.0015,0.0136404510771467,0.0149820134491014,0.0,0.0,0.0,0.0143099024624373,0.0,0.0,0.013768760153348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114957376222186,0.0112696681469493,0.0,0.0,0.0,0.0,0.010147943342263,0.0,0.0,0.0,0.0,0.009102258480398,0.0088997153575903,0.0086994769336813,0.0,0.0083071277130719,0.0,0.0,0.0077390952634574,0.0075529682514796,0.0,0.0071809067060783,0.0,0.0068062531189441,0.0066176761327238,0.0,0.0062384012324447,0.0060508233004994,0.0,0.0056952016965406,0.0055338104425268,0.0053869645933443,0.0,0.0,0.005015850316276,0.0049070560596787,0.0048014464031739,0.0,0.0,0.0044771181108898,0.0043573906265179
0.014540457539049199,-0.003,0.0145170872745634,0.0144974090564117,0.0144701744759823,-0.003,-0.003,-0.003,-0.003,0.0156899829711789,0.0156088220243329,0.013521326277573902,-0.0015,-0.0015,-0.0015,-0.0015,0.0150010061068867,0.0148824240437584,-0.0015,0.014632941044057301,-0.0015,0.0143686799608255,0.014231160453344301,0.014089784879171001,-0.0015,-0.0015,-0.0015,0.0149820117198516,0.0,0.0,0.0,0.0143099016935679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114957398830772,0.0112696661937188,0.0,0.0,0.0,0.0,0.010147940041599,0.0,0.0,0.0,0.0,0.0091022598111791,0.0088997160073754,0.0086994773607873,0.0085018488151064,0.0083071292646927,0.0081154609387252,0.0,0.0,0.0075529669018469,0.0,0.0071809071177232,0.0069939808176581,0.006806253249718,0.0066176760190203,0.0064282133791884,0.0062384029000242,0.006050825191785,0.0,0.0056952038395454,0.0055338103881489,0.0053869648002465,0.0,0.0,0.0050158511252464,0.0049070538642662,0.0048014460697584,0.0,0.0,0.0044771167815688,0.0043573915232163
