1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0.0,0.0,0.0,0.04320113314447592,0.0,0.0,0.0,0.034525495750708214,0.0,0.02638101983002833,0.0,0.05364730878186969,0.0,0.0,0.0,0.0,0.0,0.0,0.03647308781869688,0.03098441926345609,0.03576487252124646,0.0,0.029567988668555242,0.0,0.0
0.0,0.0,0.0,0.0411582746176319,0.0,0.0,0.0,0.036002749613335626,0.0,0.0,0.0,0.0,0.0,0.0,0.03299536002749613,0.0,0.0,0.0,0.028527238357106032,0.0,0.04201752878501461,0.0,0.0,0.0,0.0
0.0,0.020259854657564413,0.0,0.01981942303457388,0.0,0.0,0.0,0.019048667694340455,0.0,0.0,0.0,0.01789253468399031,0.0,0.0,0.04597005064963664,0.0,0.0,0.0,0.042776921382955295,0.042831975335829116,0.10719004624532041,0.0,0.09050869852455407,0.0,0.0
0.0,0.0,0.0,0.037943188886585114,0.05370101596516691,0.0,0.0,0.03317437279701431,0.0,0.0,0.0,0.03234501347708895,0.0,0.03669914990669708,0.03856520837652913,0.0,0.0,0.0,0.040638606676342524,0.039809247356417166,0.04146796599626788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.024043869516310462,0.0,0.0,0.0,0.0,0.035854893138357706,0.02952755905511811,0.0281214848143982,0.0,0.0,0.032761529808773907,0.03248031496062992,0.0,0.0,0.03627671541057368,0.030230596175478065,0.04443194600674916,0.05961754780652419,0.0,0.0,0.07283464566929133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033726668096974895,0.03278266466423514,0.0,0.052306372023171,0.04496889079596653,0.0,0.04265179146105986,0.0,0.05367946792533791,0.0,0.03110920403346921,0.03153829650289637,0.036901952370735895,0.04007723664449689,0.0,0.03750268182793392,0.0
0.0,0.0,0.0,0.0,0.03296703296703297,0.0,0.0,0.011538461538461539,0.0,0.004945054945054945,0.027472527472527472,0.0,0.07692307692307693,0.0,0.06208791208791209,0.0,0.0,0.0,0.05879120879120879,0.06208791208791209,0.043406593406593405,0.0,0.0,0.0,0.0
0.0,0.023446658851113716,0.0,0.03298163345056663,0.0,0.0,0.0,0.027901524032825323,0.0,0.0246189917936694,0.0,0.04126611957796014,0.0,0.0,0.04626807346619773,0.0,0.0,0.0,0.04087534193044158,0.04009378663540446,0.04978507229386479,0.0,0.04611176240719031,0.0,0.04712778429073857
0.0,0.03733697042025403,0.0406614951837013,0.045776148665927885,0.0,0.0,0.0,0.0421106470036655,0.0,0.0403205182848862,0.0,0.02131105617594408,0.0,0.0,0.03622879549910494,0.0,0.0,0.0,0.03452391100502941,0.034353422555621856,0.04543517176711278,0.0,0.0467990793623732,0.0,0.041854914329554176
0.0,0.0,0.0,0.033003300330033,0.025802580258025804,0.0,0.0,0.038003800380038005,0.0,0.0424042404240424,0.0,0.057705770577057704,0.05150515051505151,0.0,0.034303430343034305,0.0,0.0,0.0,0.030003000300030003,0.0313031303130313,0.043804380438043806,0.063006300630063,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.046826222684703434,0.0,0.046826222684703434,0.04838709677419355,0.0,0.0,0.04838709677419355,0.0,0.047866805411030174,0.04058272632674298,0.022372528616024973,0.01716961498439126,0.0,0.026534859521331947,0.0,0.023413111342351717,0.027575442247658687,0.030697190426638918,0.03902185223725286,0.037460978147762745,0.04630593132154006,0.0,0.0,0.05567117585848075
0.0,0.01874655394229002,0.0,0.016632971880169087,0.0,0.0,0.0,0.01755192060283036,0.0,0.018856827789009375,0.0,0.057820253629847454,0.0,0.0,0.0386142253262268,0.0,0.0,0.0,0.03205293144642529,0.032034552471972066,0.0750045947436133,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0326006785661602,0.0,0.03756699611545459,0.040025569159659734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060284211043910116,0.03323990755765354,0.0,0.06279195554899936,0.0,0.058907410139155236,0.057678123617052664,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05591451292246521,0.0,0.0,0.03578528827037773,0.0,0.0,0.049784625579854205,0.0,0.05376076872100729,0.03868455931080186,0.04837640821736249,0.04729953611663353,0.0,0.028661365142478464,0.0,0.02700463883366468,0.0,0.027087475149105367,0.027170311464546057,0.040921139827700466,0.0,0.0,0.03479125248508946,0.0
0.0,0.0507446221731936,0.0,0.0,0.04298584298584299,0.0,0.0,0.04931053502482074,0.0,0.051737451737451735,0.035594778451921306,0.0,0.03765398051112337,0.0,0.03449163449163449,0.0,0.04055892627321199,0.03519029233314948,0.02603419746276889,0.026659312373598087,0.031991174848317705,0.0,0.0,0.0,0.04589078874793161
0.0,0.0,0.0,0.06308367085685505,0.04461606262198065,0.0,0.0,0.0,0.0,0.07672451784852365,0.0,0.02776437010765776,0.0,0.01945394640196428,0.0,0.0,0.0,0.0,0.018110847621246144,0.019390988646618118,0.026589158674529392,0.0,0.0,0.0,0.022266059474092884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076167076167077,0.0,0.0,0.04548659331268027,0.023694049781006303,0.01555389381476338,0.01907915820959299,0.0,0.012306377523768829,0.0,0.01143040273475056,0.0,0.016622155752590535,0.02546736459779938,0.0,0.0,0.0,0.02478367695759
0.0,0.0010820444274711985,0.0,0.004009929348863853,0.0,0.0,0.0,0.0025141620520654317,0.0017821908217172681,0.0012093437718795749,0.0,0.07281522500159124,0.06457259245114888,0.11781554324995226,0.10495830946470626,0.0,0.09385144166507542,0.0,0.0,0.07723887721978231,0.10082108077143402,0.0,0.0,0.0,0.006715040417541849
0.0,0.05341068213642729,0.0,0.04340868173634727,0.03180636127225445,0.0,0.0,0.048009601920384073,0.0,0.05261052210442088,0.0,0.05781156231246249,0.033606721344268856,0.033606721344268856,0.027205441088217642,0.03340668133626725,0.0,0.060012002400480095,0.029205841168233646,0.0,0.026805361072214443,0.03680736147229446,0.0,0.038207641528305664,0.03780756151230246
0.0,0.0,0.0,0.0,0.0,0.0,0.041066562864927984,0.0,0.029388867263526665,0.021603736862592447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028026469443363178,0.0,0.02413390424289607,0.02316076294277929,0.02199299338263916
0.0,0.0,0.01585820895522388,0.0,0.0,0.0,0.0,0.017957089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06984608208955224,0.06961287313432836,0.09421641791044776,0.09001865671641791,0.0,0.03731343283582089,0.029734141791044777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03625879593432369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04915949960906959,0.0,0.049110633307271306,0.04696051602814699,0.0,0.06919468334636435,0.0732017200938233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.036059413027916966,0.0,0.0,0.0,0.0,0.0,0.041070150322118824,0.0,0.04590193271295633,0.0,0.0,0.03095919828203293,0.02925912670007158,0.03775948460987831,0.0,0.04670722977809592,0.0,0.03095919828203293,0.03176449534717251,0.041785969935576234,0.0,0.0,0.0,0.06281317108088762
0.0,0.014681398516724686,0.0,0.0,0.0,0.08884516421976692,0.0,0.037990010594823674,0.0,0.023459966701982745,0.0,0.0,0.013773270773422127,0.015589526260027244,0.03481156349326472,0.0,0.02966550628121689,0.0,0.03027092477675193,0.02996821552898441,0.03027092477675193,0.0,0.0,0.0,0.027243832299076738
0.0,0.013193688792165398,0.0,0.0,0.048762241566920564,0.04366158868335147,0.0,0.0212867247007617,0.0,0.01455386289445049,0.0,0.012581610446137105,0.024551142546245918,0.0,0.07004896626768227,0.0,0.0653563656147987,0.0,0.053726877040261155,0.05236670293797606,0.06501632208922742,0.0,0.0,0.0,0.04094124047878128
0.0,0.007234394377842084,0.0,0.014089844288273392,0.0,0.0,0.0,0.0,0.009611409673418768,0.008543475265261127,0.0,0.024183546920214963,0.024493592393551054,0.0,0.06073446327683616,0.0,0.0,0.0,0.07575444398511781,0.07644343392586468,0.1085503651646686,0.0,0.0,0.0,0.03059115336916081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019242333132892364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04028863499699339,0.0,0.0,0.03848466626578473,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.011829357260225406,0.0,0.0,0.0,0.0,0.0,0.017795171440454356,0.0,0.0,0.0,0.0,0.05459913137745536,0.0,0.0,0.0,0.0,0.0,0.05091055369573666,0.05206280809168945,0.05762635594433725,0.06023767803694032,0.07524425747772194,0.07062842182056195,0.07186249309670073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118896351424941,0.0,0.0,0.0,0.0,0.0583590488291886,0.0,0.0,0.0,0.0,0.045743329097839895,0.04220366672717372,0.0,0.05972045743329098,0.05881285169722272,0.08095843165728807,0.07442367035759666,0.07651116355055364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030815409563370925,0.0,0.0,0.0,0.0,0.0,0.029974397933248766,0.0,0.03252995813527742,0.0,0.04177643959352653,0.04384876659371704,0.04761705627343565,0.043277250403081544,0.0,0.04440634336506875,0.0,0.04105158979076932,0.04159522714283723,0.047431197349651746,0.046980489459475784,0.0,0.0,0.07123972548636957
0.0,0.05225899594788053,0.0,0.0,0.030560745395870236,0.0,0.0,0.03765802052750346,0.0,0.036020187804818866,0.0,0.0419285177007255,0.041352243224225364,0.04476742775337879,0.04234707495207823,0.0,0.04422754955960498,0.0,0.044433795161720815,0.04246839589449931,0.03793705869507194,0.038228228956882535,0.0,0.0,0.04254725450707301
0.0,0.054953400069036935,0.0,0.0,0.07124611667241974,0.0,0.0,0.052260959613393165,0.0,0.04590956161546427,0.0,0.0,0.02623403520883673,0.0,0.026924404556437694,0.0,0.027131515360717985,0.0,0.027476700034518468,0.02740766309975837,0.021332412840869865,0.02119433897134967,0.0,0.0,0.026648256817397308
0.0,0.04872570825810581,0.0,0.03995914997175264,0.029304166781894826,0.0,0.0,0.0,0.047216548607187867,0.04894694632211472,0.0,0.0,0.04218140731112788,0.042187333330699545,0.0,0.0,0.041817944777398953,0.0,0.0,0.041877204973115624,0.04229400168298956,0.0419542432275473,0.0,0.0,0.0
0.0,0.0,0.004758505829169641,0.0,0.0,0.0,0.0,0.01292727416924419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04536442223808391,0.04266793560155444,0.041954159727179,0.052978031564755335,0.053136648425727656,0.1718613688635102,0.15758585137600126,0.15885478626377983
0.0,0.0,0.0,0.061848581354950784,0.0,0.0,0.0,0.0694122756224667,0.0,0.07762738853503184,0.0,0.0,0.0,0.0,0.025405327156919514,0.0,0.0,0.0,0.01910828025477707,0.02048349739432542,0.02967573827446439,0.02735958309206717,0.0,0.0,0.0
0.0,0.0,0.021251796263771355,0.022656873702698387,0.022401405077438926,0.0,0.0,0.0,0.0,0.04683059236787482,0.0,0.044339773271595086,0.0,0.0,0.0,0.05460641864920964,0.05449465112565863,0.06313268401724413,0.0,0.05337697589014849,0.04114641545585183,0.0,0.04879450742455692,0.0,0.047421363563787323
0.0,0.0,0.0,0.04361769193520388,0.0,0.0,0.0,0.04775653031950371,0.0,0.05217860046961654,0.0,0.0,0.0,0.0,0.026066458963371737,0.0,0.027500890809586023,0.0,0.036253666024065566,0.036034389818274844,0.046404327050460936,0.04662360325625166,0.0,0.04116910763720752,0.0
0.0,0.02147689298231315,0.0,0.0,0.01954111989567202,0.0,0.0,0.02060070095362295,0.0,0.021028608688564675,0.025796723449343875,0.045154454315755155,0.05098215013448529,0.05163420001630125,0.04393186078735023,0.0,0.04344282337598826,0.05560762898361725,0.0,0.055464993071970004,0.0834827614312495,0.08325861928437525,0.05676909283560192,0.0,0.04625478849131959
0.0,0.03821221864951768,0.0,0.0,0.028977491961414793,0.030842443729903538,0.035318327974276524,0.03579421221864952,0.03632154340836013,0.036990353697749195,0.028591639871382638,0.0,0.0397427652733119,0.041954983922829585,0.04231511254019293,0.0,0.0,0.052154340836012864,0.0,0.05109967845659164,0.05754340836012862,0.057954983922829585,0.0,0.0367459807073955,0.03392926045016077
0.0,0.04004044164847862,0.0,0.0,0.026864809346514314,0.030908974194376684,0.0,0.03512164591089999,0.03694312491975863,0.037264090383874696,0.059121838490178456,0.0,0.052325394787520865,0.04208659648221851,0.035201887276929,0.0,0.0,0.0,0.0,0.03078058800873026,0.04788804724611632,0.045087623571703685,0.0,0.0,0.043859930671459754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036683304105400424,0.0,0.0,0.048842124196231844,0.0,0.04158460362426368,0.0,0.0,0.0,0.0,0.0,0.045091955573541974,0.0,0.03350870093079725,0.0,0.029317865011916005,0.0,0.0,0.0,0.02817572732586897,0.04352713701155628,0.0,0.030684832951121902,0.0,0.03461486577633886
0.0,0.0,0.0,0.02219040801717967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329277022190408,0.03435934144595562,0.0,0.05010737294201861,0.043664996420901936,0.05153901216893343,0.0408017179670723,0.03865425912670007,0.04223335719398712,0.0,0.0,0.04294917680744453,0.043664996420901936,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002292920607623961,0.0,0.0023884589662749593,0.03792872838444636,0.0,0.0937231298366294,0.08283175695041559,0.05780070698385402,0.0,0.06009362759147798,0.04757810260819719,0.04767364096684819,0.0,0.06515716059998089,0.0642017770134709,0.0,0.06487054552402789,0.08951944205598548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937533270071979,0.0,0.0,0.0,0.016316800518434513,0.014615687272895595,0.0,0.02057536973175643,0.0,0.0,0.0,0.018665956905131113,0.01940657763788275,0.028259309834054665,0.025539843080982248,0.0,0.029428101927928343,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040457902678662595,0.0,0.0,0.0,0.0,0.0,0.0,0.03344640972986465,0.0,0.0,0.04177397578879296,0.0,0.03023564515946041,0.049103141557277546,0.0,0.0,0.0,0.0
0.0,0.02318252815608473,0.024196421231469048,0.0,0.0,0.014824760913051818,0.023237333187186585,0.0,0.0,0.028909653906228593,0.0,0.04351519469487299,0.04844764749403995,0.0,0.0680678486285041,0.06458772915353629,0.037925081522483764,0.0596278738388184,0.0872496095141534,0.08848272271394514,0.039295207300030145,0.0,0.04121338338859507,0.04159701860630806,0.0
0.0,0.0,0.0,0.04069667183997241,0.0,0.03569580962234868,0.04520483827260858,0.0,0.04821028256103269,0.04944202202350159,0.04648584731357623,0.0,0.04589461237159116,0.0,0.0,0.0325425565984283,0.0,0.0,0.0,0.030276155987485526,0.041238637203458724,0.0395881063237504,0.0,0.0,0.04163279383144877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056192255263290754,0.0,0.06189730903216035,0.0338769122027566,0.0,0.028373807239864695,0.0,0.028373807239864695,0.02640480638158227,0.0,0.026202857575604584,0.0,0.02605139597112132,0.03584591306103903,0.031352552128035546,0.0,0.0,0.04256071085979704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03184740862210331,0.0,0.03305571138825357,0.04446985716135157,0.0,0.05877529883916627,0.0,0.03819099814439218,0.03668061968670435,0.04533293056574462,0.04147067708108575,0.0,0.03271048202649635,0.04906572303974453,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03746020918599363,0.030070486584811276,0.0,0.0,0.04005608609974231,0.0,0.04265196301349098,0.047635288767621645,0.0,0.04718053660754889,0.0,0.03588752463240867,0.03588752463240867,0.04223510686675762,0.041174018493254506,0.0,0.03374639987873276,0.04191299075337274,0.0,0.0,0.0,0.044073063513718355
0.0,0.0,0.0,0.0,0.0,0.029944139739318785,0.0,0.03527683129187936,0.0,0.0,0.03848151291372693,0.0,0.0,0.0,0.03883618123551243,0.03888684813862465,0.0,0.049134229293070035,0.0,0.041812861793355034,0.05641759661545087,0.0,0.0,0.0,0.0
0.0,0.027787307032590053,0.0,0.0,0.0,0.0,0.0,0.026415094339622643,0.0,0.028473413379073758,0.0,0.0,0.049170954831332186,0.05751858204688393,0.0,0.0,0.0,0.0,0.0,0.041852487135506,0.0,0.04082332761578045,0.0,0.04265294453973699,0.0375071469411092
0.0,0.0,0.0,0.046146171114991266,0.08081815914193066,0.0,0.03167872287353455,0.0,0.0,0.0,0.0,0.0,0.042404589673235224,0.03517086555250686,0.025068595659765526,0.025567473185333,0.0,0.045023696682464455,0.034796707408331254,0.0,0.03679221751060115,0.02693938638064355,0.03242703916188576,0.03242703916188576,0.041656273384884014
0.0,0.0,0.0,0.027734496727952633,0.02848605942844573,0.0,0.027881143108536652,0.0,0.0,0.0,0.0,0.0,0.04705515736989716,0.05081297087236265,0.05336095173500999,0.05427749161366011,0.0,0.05526735468260224,0.061261525488974025,0.0,0.042325811596062544,0.04760508129708724,0.040749363004784336,0.03977783073341521,0.04225248840577053
0.0,0.0,0.0,0.050192576601329635,0.03557147413095209,0.04293108946839045,0.05482913426391581,0.0,0.0,0.0,0.0,0.0,0.0,0.03201432671785688,0.029242204940755096,0.028923288276132768,0.0,0.03314280106959743,0.0,0.02568505752765989,0.028211858793513726,0.0,0.03947207025979442,0.03728871770968771,0.03699433309619017
0.0,0.0,0.0,0.04359762793762355,0.0,0.0,0.0,0.0,0.022183175927959587,0.01658247309466286,0.0,0.040083461453986384,0.0,0.0,0.0,0.034592576323303315,0.03415330551284867,0.029211508895233912,0.0,0.03678893037557654,0.04469580496376016,0.0,0.03909510213046343,0.03382385240500769,0.03393367010762135
0.0,0.0,0.0,0.03822622717571734,0.0,0.0,0.0,0.0,0.03680341474982215,0.03599715437514821,0.0,0.05179037230258478,0.0,0.0,0.0,0.0,0.04728479962058335,0.0423049561299502,0.0,0.038937633388664926,0.04837562248043633,0.0,0.03613943561773773,0.028598529760493242,0.03244012331041025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03679738427404675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043913697529210545,0.03819866603471607,0.03510760332735728,0.03648827800331087,0.0,0.04120043137497338,0.0,0.0,0.048289268517182876,0.0,0.04311689025353583,0.04376944793620047,0.04515012261215406
0.0,0.045760797600965845,0.0,0.0,0.0,0.0,0.0,0.04108735444171827,0.0,0.0,0.0,0.0,0.014254001635705105,0.0,0.029598473341901313,0.028936402227674574,0.0,0.05265412626085602,0.0,0.0,0.05425088600693227,0.0,0.0,0.04069790084511431,0.04174942555594501
0.0,0.019436668722620235,0.018313801774446078,0.0,0.0,0.0,0.0,0.017934241115908335,0.01880406762505733,0.019151998228716927,0.09383055779601777,0.0,0.05410320886906739,0.04415555660989072,0.0,0.038984042637313976,0.043396435292815234,0.0,0.0,0.03645363824706236,0.04817257357941516,0.04943777577454097,0.0,0.0,0.07717733390267432
0.0,0.01538215988667877,0.0,0.0,0.0,0.0,0.0,0.01782614767671528,0.0,0.017566785707160384,0.0,0.0,0.04910919138918261,0.0,0.05034614847475211,0.04629611156554875,0.0,0.05696985415876943,0.0,0.04858049198970533,0.060660774494742935,0.0,0.0,0.0,0.08021267681503501
0.0,0.04645464598871063,0.0,0.0,0.0,0.0,0.0,0.046596156164340485,0.0,0.05153328895853752,0.0,0.03606675087395636,0.033875963710501625,0.0,0.037246002337538456,0.038875989916089704,0.041234492843253895,0.047128129602356406,0.0,0.045243947819433014,0.039719809852252895,0.0,0.0,0.0,0.041239733960869815
0.0,0.011959521619135235,0.0,0.0,0.0,0.0,0.0,0.04078503526525606,0.0,0.015026065624041705,0.0,0.0,0.027598896044158234,0.0,0.02391904323827047,0.022845752836553206,0.01349279362158847,0.012419503219871205,0.0,0.012419503219871205,0.011192885617908616,0.0,0.0,0.0,0.005979760809567618
0.0,0.0,0.0,0.021375520801883943,0.0,0.0,0.0,0.02067508000724594,0.0,0.020349012740776523,0.0,0.0,0.09141960026568444,0.0,0.06348650443813779,0.061071191353179156,0.04270273534206871,0.037739266952478714,0.0,0.03691806050359278,0.03731658716261095,0.0,0.0,0.0,0.055129521164180906
0.0,0.0,0.0,0.04138996138996139,0.0,0.0,0.0,0.028725868725868724,0.0,0.017915057915057916,0.0583011583011583,0.0,0.10332046332046332,0.0,0.07258687258687259,0.0701930501930502,0.08540540540540541,0.004015444015444016,0.0,0.005096525096525096,0.003938223938223938,0.0,0.0,0.0,0.002857142857142857
0.0,0.037142998076259065,0.0,0.03574540850720992,0.0,0.0,0.0,0.036090695341916175,0.0,0.03622223318370904,0.0,0.0,0.01922096713198178,0.0,0.027261217711570397,0.028724576201515972,0.041829033690129726,0.05437445535112383,0.0,0.05065851132047551,0.06700208816323847,0.0,0.0,0.0,0.05470329995560598
0.0,0.0,0.0,0.03164091243561442,0.0,0.0,0.0,0.018910963944076528,0.0,0.007652685798381163,0.0,0.0,0.011037527593818985,0.0,0.03443708609271523,0.03348050036791759,0.07557027225901398,0.06467991169977926,0.0,0.0659308314937454,0.06445916114790287,0.06541574687270052,0.0,0.0,0.053421633554083886
