D2W_D,W2D_D,D2W_S,W2D_S
-0.435499,-0.08639058,0.35683694,0.057945557
-0.023982234,-0.43588105,-0.035023194,0.52377594
-0.5025935,-0.3488364,0.43862116,0.11660193
-0.5259649,-0.33539027,0.5504907,-0.028960077
-0.10216304,-0.26212516,-0.10117542,0.16494161
0.23528089,-0.15461968,-0.053238787,0.51996064
-0.10452282,-0.16669211,0.099337526,0.35470438
0.30799055,-0.21077295,0.050903957,0.19127919
-0.03183874,-0.26198334,0.028374275,0.51628083
-0.32929072,0.037994675,0.111460835,-0.03222689
0.01345378,0.1286572,0.0558484,0.04025334
-0.12726739,-0.21660551,0.06665551,0.38656327
0.1272131,0.055433832,-0.074460305,0.0117525505
0.22918382,-0.16927236,0.026888395,-0.076172814
-0.14386314,-0.16044118,-0.037747923,0.26853764
0.06967586,-0.17386752,0.015307254,-0.020981083
0.27176473,-0.15922526,0.108375296,-0.074436985
-0.12911765,-0.14260353,0.026173677,-0.26968586
-0.2873306,0.12871344,-0.010318978,-0.15488847
-0.18183054,-0.12347732,0.17812867,0.08170527
-0.14572546,0.085783325,-0.049618963,-0.017059691
-0.024353743,-0.05685404,0.017336365,-0.06172497
-0.01804163,-0.098398715,0.13537413,0.12674153
-0.17193584,-0.056011118,0.16135263,0.16935885
-0.017134527,-0.103787,-0.14452597,0.060274735
-0.026117964,0.009810643,-0.0467777,-0.1009198
0.11837535,0.07904484,-0.06335302,0.17304224
-0.024678748,-0.24973439,0.29164833,0.19620577
-0.065929435,-0.06990389,0.15434504,-0.024235046
-0.31655297,-0.054848634,0.1785454,0.03975867
-0.06975533,-0.3909307,-0.19198912,-0.028304212
-0.28290877,-0.05492693,0.022970455,-0.04287372
-0.06750986,-0.13573729,0.14548871,0.15953621
0.11545094,-0.1064312,-0.0050752764,-0.009926857
-0.0144310575,-0.1143725,0.053457063,0.0429678
-0.22968255,0.023525259,-0.17077124,-0.050499246
0.26854703,0.062760696,0.14008479,0.113841236
0.09305509,-0.22843288,0.22686921,0.15017952
-0.055178568,-0.15660974,0.11888493,0.06378423
0.101412214,-0.1445664,0.050876904,0.09675486
0.059741855,-0.059342474,0.13790224,0.26738936
-0.49715355,-0.0006778082,0.1406981,0.074688554
-0.30378163,-0.07991808,0.19273272,0.20835981
-0.265304,-0.09944017,0.1386992,0.03008731
-0.17629935,-0.14584586,0.041896638,0.070937715
0.14275862,-0.024561103,0.13186443,-0.10331141
0.07318487,-0.11714275,-0.2646292,0.07774452
-0.0037653735,-0.44776613,-0.116072856,-0.029852945
-0.17711341,-0.40980253,0.18288058,0.0728834
-0.24269865,0.017979594,0.14006779,0.33483905
-0.16477065,-0.089999996,-0.03279493,0.013752679
0.010578034,0.3091313,0.021449901,-0.03285817
-0.14273039,-0.28752246,0.269796,-0.32227525
-0.12840627,-0.18992373,0.04056561,-0.009987104
-0.43220434,-0.44733098,-0.033917703,-0.18707785
0.00494341,-0.41183728,0.06529729,-0.027694676
-0.14398137,-0.30271113,0.2711692,-0.08469501
0.037394032,-0.480625,-0.0773522,0.0013687033
-0.007151956,-0.44930735,-0.026918717,-0.041012906
0.06327701,-0.24845888,-0.090343855,-0.21476115
0.035612606,-0.40316948,-0.063971,-0.020056661
-0.29419214,-0.35658604,0.0047004945,0.08717139
-0.35042396,-0.21446034,-0.20482986,0.17451574
-0.15433022,-0.34191033,0.1393408,0.7763792
0.12814058,-0.007312984,-0.14446099,0.23741713
-0.21699569,-0.026868686,0.12127067,0.21148683
0.3901887,-0.08817651,-0.21665633,0.1626496
0.39856383,-0.5849676,-0.14305897,0.26524156
-0.039601065,0.003051118,0.121021144,0.1324108
-0.22049794,-0.32808095,0.48867154,0.0077849664
-0.3640356,-0.27002466,0.094807245,0.23176183
-0.27060276,-0.016940638,0.51814795,0.5559408
0.1513669,0.070408516,0.077360354,0.43087074
0.37992796,-0.023946488,-0.11721883,0.27183223
-0.30237845,-0.2746674,0.13286151,0.18735494
0.32474956,-0.091035195,0.10376316,0.05685607
0.11907295,-0.11985833,0.1430832,0.5753535
0.30308944,-0.21121213,0.0380277,0.21867862
0.24812244,-0.14296536,0.12776047,0.9034681
-0.23622228,-0.36189878,0.18495291,0.6954665
0.17681701,-0.07399854,0.035160143,0.71359426
-0.29021877,-0.27199373,0.11221948,0.061811876
-0.08387683,-0.020478088,0.033834506,0.059247904
-0.3128085,-0.026580881,0.27967042,0.41135666
-0.19651492,-0.12271014,0.13693132,0.34764025
-0.17835541,-0.13122204,-0.0076437294,0.6538068
0.031974524,0.32358027,0.30121976,0.44198093
0.44397843,-0.23092338,0.018556856,0.1896384
0.081804514,-0.21175325,-0.120158054,-0.15398459
-0.05865079,0.08871901,0.19250645,0.041473523
-0.33457014,-0.24440415,-0.044005282,0.04955835
-0.044907972,-0.1883464,0.05426333,0.105927125
-0.17664903,0.026506292,0.5930396,0.30777013
0.21992691,0.23667036,0.18399459,0.13934292
-0.40993512,-0.047865167,0.21374539,0.14167851
-0.16789624,-0.05828087,-0.095428795,-0.14124098
-0.28357518,-0.20940056,-0.16067332,-0.04463216
-0.18963504,-0.0035514017,0.484352,0.07418702
-0.19720824,0.042628154,0.22128215,0.13630234
-0.17468867,0.41864002,0.52080125,0.14866228
0.02883117,-0.33278215,0.10445571,-0.05969185
0.41665325,0.12408129,0.0863378,0.0702507
-0.21115385,-0.10813856,0.08549678,0.06684337
0.772666,-0.3328078,0.16492331,0.047860287
-0.25820595,-0.42410403,0.121042244,0.001445955
-0.25243038,0.22594102,0.31269613,-0.012460235
-0.1940396,-0.23563108,0.3236764,0.16412121
0.4132874,-0.2022349,0.4396377,-0.20422307
0.824404,-0.29356083,0.05556924,0.098095834
-0.16436543,-0.090920806,-0.15465839,0.17805925
-0.40220827,-0.063023254,0.28992438,0.21066652
-0.47929314,-0.50877666,0.16494203,0.23997398
-0.45811263,-0.14790756,0.24347937,0.07062375
-0.09739098,-0.10930147,-0.039310496,-0.08692771
-0.08728316,-0.48096985,0.05455304,0.08894658
-0.09040704,-0.2924169,0.06940389,0.1377048
-0.5234299,-0.19259481,0.122123525,-0.14962305
-0.31315678,0.07710594,0.131119,-0.015184142
-0.79678774,-0.4167201,0.18501896,0.043395456
-0.47951588,-0.18593024,0.15452078,0.07451271
0.069195144,-0.21120715,0.23138061,0.12992905
0.19480419,-0.114531025,0.03772295,0.09668359
-0.07061709,0.34730408,0.1348274,-0.0018095621
-0.46742332,0.3129661,-0.008082193,0.034264725
-0.25763106,0.12840614,0.050338518,0.14099322
-0.37859648,-0.11904368,0.018580414,0.008134431
-0.023720931,-0.26242018,0.013682348,-0.08734828
-0.35730767,0.04747861,0.15999693,0.13315973
-0.3550928,-0.07771676,0.38299304,0.38824508
-0.41763788,-0.23933291,0.4638052,0.49853054
-0.22882874,0.20470671,0.18793902,0.07065163
0.09706294,-0.25244725,0.23880537,0.28938904
-0.5361039,-0.31857142,0.075667195,0.24115442
-0.3053905,-0.07618926,0.44661894,0.23741925
-0.120964795,-0.3224286,0.20337942,0.3008229
-0.20269659,-0.10181964,0.08868205,0.28979075
0.10415888,-0.005329053,0.013358523,0.10620177
-0.3425555,-0.20372622,-0.031894445,0.2875372
-0.5519691,-0.110922575,0.40387496,-0.07209099
0.6326415,-0.3934107,-0.021539832,-0.10264555
-0.29432097,-0.24346757,0.26656562,-0.08219526
0.03751479,0.13843505,0.009432814,-0.19580679
-0.31708091,-0.13587974,-0.082669534,-0.06695719
-0.15059996,-0.2290799,0.105358146,-0.05381311
-0.057525776,0.27156353,0.25086677,0.26319492
-0.015767917,-0.018283643,0.29002136,0.539866
0.11825355,-0.00064010173,-0.031098483,-0.12820257
-0.0021630842,-0.10246362,-0.13321503,0.08534731
-0.0898731,0.27666667,-0.2975617,-0.1521317
-0.009060686,-0.058934532,-0.13215479,0.032422077
-0.14167354,-0.08038461,-0.09932657,-0.04441183
-0.30189502,-0.110719696,0.01858789,-0.13743976
-0.2309091,-0.1291175,0.08341274,0.06329224
-0.3396907,-0.19053982,-0.00057126733,-0.02014319
-0.42930564,0.033456787,0.07326769,-0.23796077
-0.3137166,-0.10250474,0.06218146,0.07121714
-0.015086266,-0.13926901,0.2086948,0.24795385
-0.4214892,-0.22364056,0.102144234,0.13695851
-0.13439776,0.08638095,-0.02462852,-0.14002183
-0.24088979,0.026531165,0.06494704,0.1297502
0.13899343,-0.15625387,0.1181163,0.022501564
-0.18117647,-0.2219242,0.17025378,0.03228179
-0.23153713,-0.03460058,0.22765793,0.52064466
0.1145156,-0.03349383,-0.07710226,0.50542885
0.16593978,-0.05211591,0.08076389,0.12423199
-0.04331126,-0.20266376,0.17223644,0.11563981
0.12357221,-0.37453157,0.30426857,0.07583841
0.1412642,0.07784038,0.212599,-0.035602067
0.34672034,-0.24426621,0.048593074,-0.099406034
0.021982433,-0.15788248,0.094334416,0.18367769
-0.056845926,0.028006105,0.5844774,0.015385789
-0.079274446,-0.07128898,0.058927648,0.022213608
-0.07859198,0.06726291,0.06629777,-0.009650367
-0.15105881,-0.27390805,0.1039289,0.020054348
-0.47686815,-0.119689606,0.1005145,0.012157852
0.06976492,-0.06857499,-0.0014344767,0.3125036
-0.03910314,0.06346723,-0.15025231,-0.026122494
-0.2650633,-0.060430735,0.026219845,0.36256796
-0.030720046,-0.11702702,-0.04969132,-0.014336187
0.46208698,,0.051180396,
-0.16405499,-0.45858297,0.0605233,0.18467236
0.05122257,-0.064840764,-0.052383684,-0.010570143
-0.15538462,-0.24490644,-0.07438314,-0.22143547
0.21989375,-0.19777203,0.0050023715,0.18719539
-0.11683345,-0.15729195,0.2201998,0.034863964
-0.20274054,-0.30914357,0.1634612,0.13256758
-0.10726028,-0.28850746,-0.10379509,0.18772735
-0.348,-0.24525927,0.021849787,-0.17139828
-0.17874594,-0.15774193,0.06581493,0.27759707
0.37711027,-0.38283488,0.26265562,0.28913754
-0.2857399,-0.28737918,0.27482456,0.20116515
-0.6665554,-0.41607115,0.28873503,0.19012676
-0.14298955,-0.43513274,-0.07639592,0.4498529
-0.35894442,-0.54216605,0.011054698,0.15117022
-0.19385271,-0.31864232,-0.11654016,-0.05173305
-0.31439582,-0.081539296,0.1566339,0.25354856
0.010264784,0.044438303,0.29653293,0.21432191
-0.13602372,-0.21697725,-0.007071039,-0.17595235
-0.118,-0.3727907,0.12578431,0.13495126
0.12284722,-0.24610218,-0.006490069,-0.04028147
-0.25482965,-0.089999996,-0.10417571,-0.12698005
0.76,-0.049857274,0.1404621,-0.10900627
0.060000002,0.03562358,0.01849378,-0.06818161
-0.064479165,0.21179588,0.14767209,0.07028282
0.34868073,-0.19719106,-0.16380861,-0.105269216
-0.20218489,-0.15580645,0.045247134,0.046033688
-0.26148722,0.08070707,0.018818535,0.035343457
-0.060222633,-0.2352014,0.15001443,0.023498613
-0.211901,0.08003278,0.53828245,0.17789383
0.22960478,0.37666667,-0.039781965,0.075590745
0.04181818,-0.17404155,0.10863751,-0.070049
-0.025402684,-0.0071842647,0.17816958,-0.17164953
0.015463347,-0.19315152,0.3186206,0.03689123
0.11077979,-0.07723792,0.30501348,0.2091089
-0.12298141,-0.107152656,0.35383675,0.25975236
-0.1253427,0.04625488,0.29592472,0.21794868
-0.22340411,-0.13403568,0.052430626,-0.0828667
-0.12533149,-0.051459752,0.14482655,0.23985156
0.58037364,-0.30650595,0.025631666,0.10590336
-0.3222014,-0.034651063,0.10817231,0.077813946
0.056396767,0.100703746,-0.09371299,-0.0038033803
-0.018295009,0.10401795,-0.19218817,0.041914206
-0.33865383,-0.38010237,0.17911588,0.19684829
-0.14827654,-0.086956926,-0.062197488,0.06096546
-0.28189942,-0.1629913,0.081915185,0.23876293
-0.14570767,-0.17245048,0.14985356,0.12802848
-0.056166694,-0.2505083,0.061660357,0.107548065
-0.23382317,-0.00091364793,0.09354077,-0.0010573565
0.3747194,0.09285999,0.103040144,0.062844396
0.17026837,0.29323354,0.28551117,-0.06317062
0.12937431,0.099861756,0.40598434,0.12614864
-0.14444445,-0.055053763,0.22533521,-0.01409532
-0.20890757,-0.1943503,0.25603697,0.2567149
0.046266273,-0.34668508,0.14393334,0.10595441
-0.016690146,0.048381202,0.17980562,-0.099932335
-0.046557374,-0.03980185,0.24364872,0.063071564
-0.1071916,-0.27119222,-0.14610575,-0.16106354
0.08083334,-0.07323121,0.08585581,0.08163104
0.008702155,-0.23861136,0.1402441,0.014384556
-0.15435109,-0.10417004,0.0520695,0.16524668
-0.52276266,0.03946715,0.2042786,0.14364602
0.037489176,-0.0073228343,0.10674633,0.09986978
0.22772045,-0.07057589,0.0829011,0.15032315
-0.033465907,-0.22693902,0.036332227,0.15409167
-0.28387713,-0.03458301,0.0664087,-0.032942887
-0.19666667,-0.09085324,0.22507244,-0.0152878575
0.1984566,0.06960865,0.5662748,0.16352496
-0.11180451,-0.36030376,-0.09647759,0.08288168
-0.07087617,0.12017106,0.14225146,0.04396151
0.4027993,-0.20189358,0.06161838,0.15876868
0.21964912,0.022068964,0.12619516,0.21011242
-0.33194044,-0.15372394,0.16281082,0.14390375
-0.40404993,-0.23078676,0.19937919,-0.12203201
-0.33909053,0.14641304,0.12993388,0.17497723
-0.05812043,-0.23832536,0.061053135,-0.15109335
-0.106243655,-0.15010828,-0.069234274,0.094796635
0.14311974,0.014975125,0.16817008,-0.044863462
-0.32542914,-0.13486533,0.25142902,-0.27553183
0.16356337,0.02224707,-0.14292789,0.12791605
-0.15440568,0.05993481,0.16299693,-0.14029309
-0.16881537,0.050864086,0.43415248,0.029076641
-0.40179244,0.22215578,-0.046413228,-0.20259427
-0.0043852977,0.12920846,0.32506162,0.10711857
-0.1953849,-0.26541665,0.14334758,0.03305501
0.087949604,-0.15646036,0.13602065,0.39705855
0.39621797,-0.062392637,0.068949215,-0.064862795
-0.20468335,-0.077094086,0.040656496,-0.21189745
-0.2240185,-0.1867125,-0.039351933,-0.0039142244
-0.41059658,-0.24392563,-0.022515843,0.09231818
-0.18738583,-0.10003272,0.00879298,0.007702302
-0.00074561406,-0.13632526,0.13979591,0.06360222
0.26858896,-0.28863013,0.15599625,0.114727765
-0.28081015,-0.13455404,0.09061278,0.02957128
-0.25701946,-0.16942997,0.2041285,0.009508576
-0.47116077,0.019297052,0.16562991,0.0002551425
-0.14196657,-0.056552902,0.15807731,-0.162961
-0.39521185,0.05311145,-0.16222237,-0.20064735
-0.37504083,0.0871031,-0.009192133,0.48705435
-0.49594754,0.30969605,0.04495977,0.07383833
-0.16346397,0.001818182,0.007007233,-0.086045966
-0.4057093,0.19502099,-0.23615956,-0.0050935885
-0.033227284,0.029566126,0.0035320679,0.10615668
-0.19863369,0.033009924,-0.032251976,0.07796147
-0.37660742,-0.25537133,-0.018400257,-0.18410195
-0.15251203,-0.32525834,-0.17718217,-0.013393411
0.04985916,-0.13978663,-0.005628831,-0.22385989
0.23401575,-0.04147929,-0.09308131,-0.123138055
-0.061501704,-0.26196414,0.09535983,0.22618212
-0.1279845,-0.029855072,0.036954366,-0.056017056
-0.35316104,0.040071033,0.30728582,0.11431729
-0.38378823,0.025497077,-0.0527678,0.053007454
-0.020736715,0.028408205,-0.08669635,-0.09006879
-0.10689055,-0.1313804,0.005040324,0.03852211
-0.34272888,0.015216535,-0.04198858,0.13404985
-0.48515043,0.029042,0.039773926,-0.06248554
-0.42242125,-0.23109265,-0.07902556,0.022644877
-0.23449878,-0.26632833,0.107254766,-0.032024484
-0.5281899,-0.311978,0.17528886,-0.015863955
-0.42975903,-0.17961122,-0.2681279,0.10634496
0.18224503,0.15135275,0.035288822,0.14531448
-0.26766554,-0.23413838,-0.14128272,0.03155248
-0.3206836,-0.23908336,0.04052046,0.100930355
-0.063808575,0.25870833,-0.022900041,-0.192988
0.22820652,0.1469281,0.14433935,0.22982
0.035801448,-0.109902576,0.4905358,0.456145
-0.11574335,-0.18041097,0.30279848,0.008641038
-0.15526105,-0.338643,0.24031481,0.02098372
-0.14218819,-0.08673913,0.096171714,0.037786145
-0.2619723,0.008520313,0.13931583,0.031043207
0.03148964,-0.2688423,0.2502742,0.7468189
-0.044845298,0.25617647,-0.02533108,-0.14711098
-0.22121486,0.18445975,0.0027296368,-0.023522677
-0.17962413,-0.25347963,0.4578507,0.13978507
0.05186391,-0.23825477,-0.018967906,-0.007756658
-0.13150556,-0.01851802,-0.044198506,-0.02836847
-0.087177776,-0.27170613,0.2548161,0.11666796
-0.17690055,0.050909095,0.14941213,0.16157433
-0.042116404,-0.28601623,-0.08096662,0.27577102
-0.0676808,0.3047306,0.23962024,0.58179665
-0.2916129,-0.32004058,-0.038257938,-0.19223635
0.18005377,0.116815664,-0.04826564,0.28182667
-0.10429545,-0.1281517,0.2241459,0.18206716
-0.1580624,0.20523809,-0.0708962,-0.11458129
-0.096185565,-0.07760006,0.2274045,-0.124976054
-0.46432433,0.17154132,-0.030841032,-0.00086227205
-0.15522844,-0.08625935,0.066571146,0.08895931
-0.0598211,-0.21189217,-0.18091983,0.32363713
-0.33816212,0.19357844,0.070583574,0.010563793
-0.09735572,-0.29855436,-0.050139833,0.26256704
-0.22770634,-0.27474174,-0.23714541,-0.04763463
-0.32751554,-0.22781877,-0.09973407,0.38267192
-0.26412323,-0.16521338,0.015249376,0.31428394
-0.21632628,-0.19191396,0.01028356,0.31485543
-0.34203994,-0.0011283504,-0.07198515,0.016302552
-0.23433469,-0.4199091,0.28217876,0.15340343
-0.18973546,-0.25780046,0.12704654,0.18577945
-0.10184062,-0.013980143,0.11934586,0.016135901
-0.12843715,0.21336283,0.06698972,0.14200525
-0.060696326,-0.44723383,0.028048502,0.14333835
-0.12162328,-0.21160957,-0.046089016,0.044628095
0.24972431,-0.12311258,0.4644218,0.31392205
-0.0009112712,0.06351507,0.14849973,0.4957116
0.26558778,0.11024876,0.041682314,-0.2081002
0.58190477,,0.08962115,
-0.04977444,-0.13411765,-0.15486826,-0.037348304
-0.304539,0.013618421,-0.16490461,0.18494858
-0.39482623,-0.110408165,-0.035286404,0.46626544
-0.3574947,-0.19662824,-0.06431464,0.24161334
-0.37786168,-0.6267199,-0.0014979487,0.52912205
-0.29332513,-0.40454933,0.1392641,0.39479694
-0.4773494,-0.39619315,0.2934187,0.15475814
-0.14348918,-0.2725354,0.26059368,-0.12392731
-0.015,0.041196056,0.030590462,-0.15808448
-0.07050193,-0.10005414,0.014632995,0.12768191
-0.23203169,-0.20419088,0.07166748,-0.033102598
-0.23721246,-0.11299859,0.07421953,0.07304639
-0.19955441,-0.14589505,0.0769316,0.032822944
-0.22899945,-0.26613635,-0.065031745,0.09599648
-0.13953768,-0.21246235,0.1153848,-0.1708658
-0.0360979,-0.24333566,-0.024912773,-0.120226555
-0.33012605,-0.28012604,0.27272722,0.2840212
0.0149566885,-0.15431719,-0.072058655,0.18033382
0.28418303,0.05729904,0.011699389,0.14010507
0.10528302,0.01404836,0.28695422,-0.17228511
-0.08094993,0.07980222,0.12436758,0.07649934
0.26363638,0.10449541,-0.07845367,-0.18345621
0.17195335,0.011481689,0.17878547,0.11904911
-0.031905737,-0.050524354,-0.123417385,-0.06884393
-0.40754595,0.14645518,0.22391513,-0.0578156
-0.4540478,0.2082456,0.17170493,-0.24565724
-0.01767221,-0.23543105,0.17538707,-0.06301761
-0.16154459,0.16826971,-0.063862406,-0.15814859
-0.3002048,-0.26070216,0.26836094,0.1463604
