D2W_D,W2D_D,D2W_S,W2D_S
-0.3382091,-0.1110219,0.24614067,0.11531619
-0.10309686,-0.18714285,0.010282469,0.025615599
0.080875985,-0.08024372,0.06694935,0.26895005
-0.30760214,-0.2847289,0.15492672,0.24075963
-0.18156403,-0.13295126,0.0077961213,0.11891099
-0.068775505,0.046991155,-0.040576756,0.07427082
0.07174786,0.097609766,-0.122375324,0.12794325
-0.19391814,0.007037036,-0.16146837,0.028598642
-0.17368948,-0.102012575,0.14173265,0.26377654
-0.06682795,-0.19383928,-0.10457631,0.046947423
0.058322698,-0.31818682,0.073706806,0.08780674
-0.08804598,-0.42904305,0.119738065,0.07219419
-0.32183167,0.08937701,0.27562377,0.010301109
-0.26312613,0.042637326,0.14128233,0.028174663
-0.029042184,0.18834662,0.13464405,0.07100317
-0.3572034,0.0062485784,0.23440139,0.23368718
-0.19013408,-0.014076432,0.289921,0.055311706
-0.37618452,0.2421591,0.10099367,-0.014869544
-0.020769872,-0.07232602,0.15021847,0.0014371146
-0.08234584,-0.38390914,0.18600427,0.14917192
-0.013512544,0.2218875,0.07392412,0.1023764
-0.15996373,-0.06629395,0.17964914,0.34203744
-0.20102718,0.10333333,0.18455459,0.35555235
-0.2870997,0.17807248,0.26033536,0.25684068
-0.1402776,0.18430662,0.04500515,0.060304392
0.122,0.020127226,-0.00140149,0.16417325
-0.1410718,-0.21371385,-0.040868547,0.13468578
-0.12090164,0.059327617,-0.056823708,0.009644817
0.08061818,-0.16110599,0.10237607,0.25020313
0.424265,-0.1312122,0.10527677,0.05250815
0.1462855,-0.0035177842,0.33612543,0.05730235
-0.049221892,0.19956705,0.065912694,0.13482496
-0.10885334,0.055288643,-0.019898586,0.10035848
-0.18019304,-0.16542703,0.1414661,0.17377377
0.2693931,0.2090342,0.0470307,0.027422301
-0.006689187,-0.19678965,0.28036702,0.32924616
-0.06338078,0.0063297413,-0.05992097,0.051397644
-0.36576512,0.28242669,0.022544445,0.14716937
0.035452165,0.16711405,0.2507594,0.13109502
-0.14986217,-0.26505536,0.06010965,0.039993584
-0.138547,-0.023195876,0.22902553,0.25209802
-0.19131005,0.18484503,0.17275812,0.20254429
-0.14768173,0.113710694,-0.04113536,0.04997389
-0.31250706,-0.03342377,-0.17866592,0.03585576
-0.29973412,-0.34781477,-0.061261587,0.1530008
-0.19900328,0.03811665,-0.052073408,0.118003145
-0.039154075,-0.16682863,0.060108297,0.088643305
-0.22613919,-0.16161592,-0.007357219,0.099237554
-0.2611123,-0.26471114,-0.15812902,0.016514592
-0.07063604,-0.09851852,-0.10819043,-0.01742173
-0.08410548,-0.097397745,0.083575875,0.08609082
0.20798236,-0.38826156,0.067742035,0.27958548
0.08865943,0.04310532,0.061042693,0.35280746
0.28834718,0.0632971,0.067679234,-0.006565563
-0.20848238,-0.28105775,0.16901094,-0.061106704
-0.16967371,-0.40228325,0.36584887,-0.018414665
0.14167944,0.015547946,0.3221976,-0.0022901592
0.05241347,-0.353069,0.3064667,0.037233215
0.19657287,0.057205133,0.29608542,0.023176098
0.022349596,-0.09723073,0.22181182,0.12507442
-0.19562337,0.10544974,0.17788604,0.14834706
-0.04840802,-0.17668217,0.2827821,0.12614475
-0.18489483,0.04004573,0.15299933,-0.049703196
0.1583721,-0.19727665,0.053953316,0.02237103
-0.10062252,-0.28363222,0.011283514,-0.015968524
-0.105704986,-0.4708434,0.19542621,0.022932453
-0.03921952,0.2117208,0.11777749,-0.034874998
-0.032385513,0.0886564,0.037075955,-0.012915147
-0.31529322,-0.07793754,0.013991046,0.22972988
-0.32473624,-0.2983289,-0.018626142,0.05228701
-0.32809305,-0.12840426,-0.10759632,0.22424565
0.14219776,-0.27117017,-0.10766065,-0.063841775
0.02122768,0.03173077,0.0952431,0.024988405
-0.23172012,-0.05530292,-0.007542722,-0.046726175
-0.010926953,-0.1523233,0.06748173,-0.019458795
-0.21873087,-0.36991808,0.40765846,0.12738803
-0.2324436,-0.23865563,0.01853477,0.4074686
-0.020749336,-0.5215006,0.17132051,-0.06367679
-0.027599998,-0.44740388,0.28540495,0.22318801
-0.2626137,-0.29258278,0.40707403,0.04591831
-0.14699262,-0.24564403,0.34330153,0.089513585
-0.5568657,-0.061214127,0.5461712,0.13331203
-0.35751772,0.3347355,0.40148845,0.040929154
-0.38312066,-0.11387096,0.19277515,-0.036832053
-0.45482796,-0.116414845,0.34972587,-0.00812791
-0.14031535,-0.14181745,0.16989848,0.0051762713
-0.24235097,0.22244492,-0.023910342,-0.18589123
-0.092962965,0.04051525,0.05587831,0.2968962
-0.041725066,-0.24613208,0.10389663,-0.057429176
-0.21550223,-0.039482757,0.10359028,0.06811144
-0.07303397,-0.03304662,0.015821494,-0.05918387
-0.077421755,-0.21124443,0.21961376,-0.028110148
-0.19187543,-0.30693835,0.07607332,0.0058538257
-0.17691654,-0.33066577,0.15019764,0.09378776
-0.114325516,-0.1611484,0.056351744,0.1625615
0.05724559,-0.12580231,0.058030013,0.08770177
-0.06985756,-0.1678007,0.04262119,-0.011626206
0.064950354,0.1351332,0.03222261,0.034127112
-0.028416969,-0.18358928,0.06465507,-0.031390335
-0.11692962,-0.09932363,-0.00923454,-0.013568608
-0.045848943,-0.16069673,0.08317693,-0.017471438
-0.17876872,-0.22663608,0.23470731,0.13616453
-0.4672758,-0.16645959,0.17086002,0.24042185
0.007511355,0.14267081,0.17016299,0.19999397
-0.41065738,0.093420185,0.29483262,0.11435633
-0.1391457,-0.00025716424,0.20825218,-0.028835636
-0.24849427,0.15574643,-0.033911597,0.043835342
-0.02917763,0.0740118,0.08604519,-0.070427746
0.0516925,-0.11718304,0.2671494,0.0036156122
-0.039653413,0.12441412,0.17819297,0.018291514
0.016631547,0.04807076,0.06777514,-0.001827948
0.18171296,-0.18326735,0.068640105,0.19593568
-0.29170412,-0.3346285,-0.12722027,-0.10811525
-0.104779065,-0.03212776,0.1440728,0.15931553
-0.24318838,-0.39737913,0.19219764,0.24130408
0.025047623,-0.13309503,-0.093951866,0.07422202
0.0037560724,0.1999264,0.026112607,0.2052099
0.12490196,-0.06241654,-0.15751167,0.13036668
-0.0030630752,0.15951028,-0.16314225,-0.117278546
-0.0032014363,0.055340275,-0.07321615,-0.07352241
0.049362913,-0.023042731,0.18701781,0.09522789
-0.0038714074,0.027293094,-0.055926833,0.04933032
0.0122008845,-0.016697168,-0.087566555,-0.006126023
-0.27778855,-0.24423918,-0.031805474,-0.09763939
0.015787546,-0.17919251,0.10577541,0.4758296
-0.18694037,0.146575,0.07417765,0.40717158
0.13275945,0.06283812,0.12792242,0.24550137
0.04141017,0.058834657,0.30102476,0.10406976
-0.23930588,-0.27101365,0.11493708,0.2553396
-0.025656752,-0.1919508,0.1440894,0.064753205
-0.0783308,-0.2240552,0.11024746,-0.007039479
0.14526755,-0.13399616,-0.008058538,-0.049385164
-0.22722834,-0.13613138,0.34772003,0.27702686
-0.34620535,-0.25835472,0.38102618,0.2168733
-0.1271207,-0.26614457,0.15129095,0.1401497
-0.36844176,-0.03220941,0.0054935836,0.04610367
-0.13830374,0.00510101,0.21793127,0.17183392
-0.036379974,-0.07026593,0.0022472087,0.22343591
0.08002896,0.09573463,0.016017497,0.12792869
-0.13684131,-0.15138954,0.0608106,0.12346814
0.043601908,0.19166961,-0.016845768,0.25730526
0.09809918,0.21628612,-0.16228347,-0.1513813
0.0053380392,0.044891775,-0.046285335,0.0402987
-0.099428006,0.12151378,0.123746686,0.2301314
-0.16683656,-0.053866573,0.17574982,0.12694508
0.0419103,-0.035788544,0.19581594,0.09401863
-0.22476968,-0.0095946845,0.31182724,0.057148557
-0.22343972,-0.118900634,-0.011742166,0.00729821
-0.07660633,-0.25338176,0.4267569,0.12623978
-0.06932716,-0.15673837,0.27066052,0.26763323
0.09256569,-0.20159507,0.07201567,-0.17689289
-0.008572727,-0.26859394,0.119300805,-0.048496943
-0.061903276,-0.14009182,0.09802072,0.048228607
0.20279396,-0.08980896,0.067286834,-0.027371876
0.16783795,0.0651079,0.522423,0.18852213
-0.053680737,0.0019193925,0.2890662,0.11026105
-0.06640124,0.035527088,0.05045634,0.00084391923
-0.043092407,-0.28089783,0.16672644,0.07059303
-0.14380965,-0.17320988,0.22736727,0.22448966
-0.2067638,-0.24214703,-0.06933987,0.041049622
-0.100384355,-0.091029406,0.012601454,0.08170525
-0.17456654,-0.031286426,-0.058227845,-0.08494716
-0.3033193,-0.0204479,-0.12662862,-0.0010511258
-0.19270831,-0.025349397,0.020765036,-0.03967683
-0.1468029,-0.17681545,-0.045361143,0.08806285
-0.009425582,-0.10113583,-0.04188392,0.06231785
0.05147513,-0.015141962,0.09098129,0.12078928
-0.5607754,-0.31025305,0.23134664,0.11186364
-0.017968299,-0.16116294,-0.0053093135,-0.060473528
0.060520574,0.013195269,0.0038331593,-0.047828604
0.060047574,0.13450617,0.11612493,0.14206527
-0.2891021,-0.28986657,-0.04552923,-0.06566684
-0.067783765,-0.28683704,-0.07845925,-0.21636312
-0.28413287,-0.1294003,0.0018106366,-0.20614326
-0.27635416,-0.1698918,0.09713158,-0.11717275
-0.27003598,-0.3843878,0.25467145,0.2828946
-0.14741383,-0.019737065,-0.057262536,0.10325815
-0.49572438,-0.18871725,0.16044219,0.019092366
-0.008504674,-0.25519085,0.15931416,0.33443817
-0.16451924,-0.06315018,0.054464582,0.23433776
-0.19598392,-0.1247018,0.20497069,0.07037776
-0.29760155,-0.14700183,0.07992244,0.04898993
-0.2066006,0.021805968,0.076134786,0.071492076
-0.09453608,-0.24257249,0.16806227,0.1526545
0.09488892,-0.17369178,0.20230846,0.20238903
0.032041952,-0.034663413,0.14038469,0.0526527
-0.3082202,-0.14124003,0.17918539,0.11557119
-0.149342,-0.06745094,-0.0483294,0.064873435
-0.22703505,-0.12859504,-0.03445698,0.11383633
0.13693878,-0.09358285,-0.054872748,0.042491253
-0.0049480684,-0.09980607,-0.012324539,0.20229097
-0.12331576,-0.07882434,0.11565745,0.16270506
-0.060912497,-0.1841872,0.16955444,0.21977544
-0.01372093,-0.1331898,0.04627409,0.07522245
-0.008042872,-0.006934412,-0.09621598,0.12020884
0.03540404,-0.05220581,-0.042812444,0.2702531
-0.15857142,-0.1768786,0.11468358,-0.003741393
-0.24956417,-0.30854794,0.11661739,-0.060121246
-0.29761335,0.032789223,-0.021366267,-0.07750972
-0.12737991,-0.15185529,-0.009850764,0.09378633
0.0905746,-0.11067049,-0.09252822,0.046210136
-0.15182105,-0.33603835,0.16178621,-0.029355548
-0.4159304,-0.10637627,0.08338283,0.18411046
-0.17362738,-0.03804044,0.39037076,0.01791051
0.2471605,-0.25015497,0.116253756,0.13052168
0.32956806,-0.029752474,0.2706494,0.11076283
0.24231726,-0.14205688,0.18504035,0.10814319
0.13919967,-0.20376351,0.14580692,-0.06477878
0.0009771325,0.01459834,-0.023978146,-0.053306945
-0.057367574,-0.23445016,0.10565781,0.115299135
-0.2048153,-0.07791227,0.17577752,0.023094755
-0.18366417,-0.22543895,0.10503162,0.1326637
-0.075870536,-0.046532903,0.3744445,0.29523948
-0.34002957,0.045740277,0.25717467,0.07809387
-0.43006673,-0.29615572,0.14346762,0.14527941
-0.09949853,-0.241986,0.01746899,0.10034335
-0.32615745,-0.22353235,-0.03778584,-0.031822734
-0.050601173,-0.07515755,-0.09396585,0.014861994
-0.021361008,0.245,0.17908487,0.10837951
0.08061718,-0.05384805,0.03274926,0.21299958
-0.038005617,0.011548955,-0.05120564,0.14165887
-0.08110516,0.08502469,0.06669372,0.3812215
-0.123093225,0.0035377294,-0.057387624,0.11244867
-0.12476983,-0.42489177,0.11509526,0.11090562
-0.13844392,-0.096544564,0.09790108,-0.08094218
-0.06824701,-0.28132892,0.037349515,0.035567883
-0.17979145,-0.18092647,0.1578879,0.2595716
-0.1736877,-0.21280873,0.12488928,0.16671982
-0.17868525,-0.060880713,0.05401003,0.14307378
-0.18709642,-0.067872025,0.19950004,0.023248516
-0.028420247,-0.07019224,0.23520783,0.19900592
0.06942611,0.049648963,0.20866883,0.04065158
-0.031275608,0.17181584,0.34804967,0.0010011339
-0.015982306,-0.15393783,0.15124318,0.08354597
-0.1423839,-0.012302922,0.42600322,0.11529639
-0.16457403,-0.24601603,0.2688898,0.14876951
-0.2668415,-0.08459093,0.3792049,0.058606986
-0.04750035,-0.093541,0.2102236,0.09352688
-0.05826571,-0.12965326,0.22327031,0.21998219
-0.08918749,0.0175827,0.22521979,0.099045165
-0.15903908,-0.15474728,0.19729502,-0.0028639946
0.05799058,-0.059416827,0.10378674,0.16019031
-0.011218581,-0.12655112,0.15993734,0.1956177
-0.25703862,-0.27482224,0.29775795,0.11327772
-0.28079718,-0.22477478,0.24651736,0.008038793
-0.22665465,-0.19099033,0.14555344,0.097610615
-0.29271552,-0.043721125,0.15374188,0.029202517
-0.18989068,-0.23768896,0.28941628,0.14614369
-0.33106315,-0.2950986,0.034799878,0.074391216
-0.006967094,-0.2669697,0.18731494,0.22734633
-0.15646183,-0.26773065,0.12434536,0.10923874
-0.10413229,-0.3526702,0.026820641,0.0010595664
-0.4250673,-0.21446672,0.11083686,0.037685752
-0.45409235,-0.18446925,0.07399618,0.06904393
-0.3046596,-0.4236861,0.040009808,0.01639137
0.050780557,-0.19778344,0.14772317,0.19005185
-0.20974505,-0.2420026,0.13081418,0.16327998
-0.19185081,-0.29028186,0.15769286,0.07483761
0.0030631535,-0.18264541,-0.053107765,0.0951272
-0.2366763,0.15060881,-0.008497496,0.066481695
-0.06924507,-0.31344017,-0.036682677,0.07089392
-0.2592876,-0.34949622,-0.075309284,0.25027233
-0.008057889,-0.00062936917,0.043177813,0.121125
-0.190177,-0.13566093,-0.1301496,0.23433492
-0.076524064,0.17962116,-0.0697532,0.07747816
-0.12935767,-0.011894409,0.0058726673,-0.07799676
-0.19580734,-0.32673118,0.165653,-0.0203421
-0.26043478,-0.16244486,0.0679205,-0.03537584
-0.09535375,-0.1127336,-0.087264165,0.016898911
-0.24068612,-0.050725542,0.038603928,0.06417474
-0.05796296,0.20628244,0.124751724,0.1046481
-0.10135574,-0.1815801,0.12811762,0.018258503
-0.054259054,-0.06329944,0.20967785,0.06515873
-0.089036144,-0.259441,0.10601514,0.05523988
0.016834673,-0.3922803,0.100370586,0.07152655
0.3725289,-0.31402203,-0.09032088,-0.07094442
-0.36807021,-0.20241669,0.14656253,0.041555934
0.051417664,-0.096455246,0.017819617,-0.0635314
-0.16692907,-0.081397206,0.083692834,0.009711534
-0.2803021,-0.14982736,0.08398984,-0.049500845
-0.106179275,-0.14836735,-0.08602996,-0.045871727
-0.4806692,-0.18744934,-0.002596817,-0.00071248616
-0.3389372,-0.026771452,0.007852801,0.017249463
-0.0067549013,-0.10488982,-0.061254162,0.10186272
-0.28461316,-0.10330867,0.322153,0.28002
-0.1724321,-0.068248846,0.014215914,0.28404963
-0.17592034,0.27143785,0.15749453,0.10471362
-0.044504415,-0.29489794,0.0915786,-0.04841316
-0.125284,0.26851222,0.060107384,0.040541507
-0.16902038,-0.08450803,-0.1357019,-0.14409432
-0.21936905,-0.02716312,0.14434043,-0.0080724
-0.24218103,-0.399514,0.14286935,0.33250275
-0.19061103,-0.20278546,-0.1566616,-0.21894671
-0.1674585,-0.12967062,-0.17016913,-0.21525298
-0.0807676,-0.06992507,0.033178378,0.15891953
-0.24405238,-0.22011486,0.19967294,0.15536782
-0.14386888,-0.098389804,-0.0130802225,-0.10247328
-0.21225107,-0.17983848,0.23422624,0.2230517
-0.25483367,0.029946238,0.1328243,0.14152573
-0.13632032,-0.046852265,0.19564635,0.07927611
-0.10990706,-0.2321848,0.22971047,0.2695733
-0.20332435,-0.20150656,0.19636296,0.20170976
-0.20686093,0.1280452,0.22442868,0.107446745
-0.13843852,-0.0011201054,0.1517369,0.033991292
-0.30128366,-0.19391215,0.19170214,0.16644338
-0.070652284,-0.006752964,-0.0051520774,-0.03875242
-0.17764962,-0.17205709,0.060278002,0.068310454
-0.19079664,0.06785795,0.09776238,-0.037082255
-0.09099121,-0.2625911,-0.01291777,0.10658041
-0.08338611,-0.10222222,-0.025308212,-0.051989574
-0.35522306,0.09589995,0.14820299,0.12150639
-0.35076022,-0.08867713,0.21703903,0.16129082
-0.35551503,-0.1151046,0.28163245,0.14831391
-0.012845548,-0.30793208,0.2912147,0.096871115
-0.12601307,-0.13226756,0.17768425,-0.0920841
-0.092403695,-0.30851763,0.22248933,-0.16324072
0.08666519,0.20559141,-0.06488237,0.016572202
0.08456402,0.1276103,-0.018615225,0.021068381
-0.24026015,-0.22651973,0.28940642,0.40913385
-0.21611649,-0.102878995,0.15069926,0.093463674
-0.16437402,-0.08743865,0.0237887,-0.06434761
-0.06985169,-0.13799086,0.09388058,0.19704618
-0.15817294,-0.2464309,0.20088714,0.100058034
-0.16277379,-0.20190531,0.06003638,-0.0017986092
-0.35258517,-0.30984494,0.2263804,0.04482662
-0.31025258,-0.2902861,0.24525778,0.02643803
-0.03797831,-0.18312085,0.18589102,-0.03835138
-0.39393368,-0.17704302,0.038043465,-0.15184909
0.0089150965,-0.1775217,-0.04944489,-0.1220413
0.21585438,0.053734943,-0.15459178,-0.1785218
-0.14454302,0.18600431,0.04658275,-0.09276411
-0.19123301,0.060166426,-0.0063077067,-0.08907816
-0.22272673,-0.018007929,0.06665843,0.13320178
-0.022783047,-0.28829852,0.04633598,0.02088122
-0.092829734,-0.062303975,0.03753532,-0.03050768
0.28392968,-0.13784581,-0.10586713,0.0065249265
0.08621622,-0.028827548,-0.13266298,-0.09343604
0.4158769,-0.10427652,-0.011664175,0.1045826
0.38164023,-0.0023597553,0.0408415,0.05542249
0.079034545,-0.088789955,0.0026801417,-0.053823862
0.09191289,0.007882766,0.04272151,-0.04849747
-0.09505214,0.13008514,-0.09474499,-0.035769414
-0.18228757,-0.14173724,0.038425755,0.2533168
-0.45008114,-0.036847625,0.16411081,0.24036027
-0.29760036,0.04817324,-0.017401233,0.028751021
-0.3443617,-0.14237246,0.027987259,0.22839594
-0.13756408,-0.18828025,0.18356335,0.007560943
0.0021278076,-0.14991662,0.038357303,0.26899847
0.21240172,0.15392745,0.24160904,-0.016498439
0.04768473,-0.34267032,0.3192355,0.16024715
-0.22611505,0.007287666,0.29434893,0.11520801
-0.21884441,-0.09036422,-0.01893679,0.02333615
-0.2370961,-0.17203093,0.18422475,-0.113420784
-0.17432576,-0.11872107,0.06011057,0.108070746
-0.21171543,-0.054539535,0.14902428,0.102383986
-0.29093817,-0.117979206,-0.05410941,-0.023678144
-0.022603676,0.010532547,0.124947675,-0.008013943
-0.053683467,-0.21652481,0.099008314,0.3110063
-0.23547333,0.089434735,-0.007528012,0.10675215
-0.38502976,0.2793725,0.2201308,0.049801525
-0.26386,-0.074556455,0.041999746,0.23018697
-0.24196172,0.2668762,-0.0453972,0.049604956
-0.29204637,0.17388576,-0.07473985,0.0760318
-0.13515222,-0.09082033,0.01637275,-0.029346775
0.11690413,0.036601447,-0.04118905,-0.09176756
-0.015006352,0.2012175,-0.14436515,-0.046663307
0.064424515,0.18721846,-0.10946398,0.0080476
-0.068452656,-0.24149689,0.13936456,0.3504224
-0.07650804,0.2243571,-0.18259835,-0.23058608
-0.22375351,-0.0040223897,0.05301037,-0.057918858
0.29456142,-0.2555814,0.15107816,0.119700335
-0.13406675,-0.046570104,0.6712852,0.09050578
-0.19903189,-0.105039306,-0.020488072,-0.21946509
-0.23307112,0.054843403,-0.021778362,-0.24897994
0.08692946,-0.19399428,0.15464741,-0.11251664
-0.15758932,0.05594766,-0.12988997,-0.23702426
-0.11955717,-0.16141361,0.36477026,-0.020651145
0.08288515,-0.40997565,0.23594682,0.22579259
-0.11465919,0.10244482,0.0034085154,-0.094699636
-0.25337023,-0.005801283,-0.071661815,-0.12955013
0.08966374,0.031165048,0.04294344,-0.08439573
-0.17026845,0.010315202,0.2472831,0.0068011903
-0.0979878,-0.18168539,0.09798998,-0.038680322
-0.07633166,-0.16977695,-0.059485257,0.031835947
-0.16667664,-0.2637564,0.09799986,0.06264981
-0.19707072,-0.13114008,-0.030050552,0.035404444
-0.28980184,-0.13831893,-0.05211647,0.048745558
-0.15714125,0.1971344,-0.017869847,0.117514655
0.019733217,-0.085960835,0.100368984,-0.1019182
-0.19303235,-0.053248547,0.051431466,0.15478884
-0.100514285,0.06530416,0.0025591622,0.14907512
-0.09070569,0.15163329,-0.00031833223,-0.020384245
-0.1925,0.32764855,0.105011806,-0.20625824
0.03159949,-0.24398467,0.051627602,0.19769682
-0.2622314,-0.10103583,0.13757038,0.073179364
-0.15905645,0.048510283,-0.021524603,-0.0325817
-0.016307052,-0.06850859,0.013374168,0.02597761
-0.20123395,-0.14805207,0.05948532,0.0478226
-0.115168564,-0.23382166,0.22574542,0.055525985
-0.076966755,-0.46159813,0.047535267,0.18547216
-0.40477335,-0.32619753,0.1898421,0.39384
-0.060464412,-0.11661845,-0.061956443,0.0005013997
-0.0734712,0.0053236634,0.0033638931,-0.054794896
0.10359501,0.26608938,-0.17875059,-0.0028209519
-0.01656924,0.062195294,-0.023683552,-0.023357127
-0.23945275,-0.12093078,0.09744593,0.08596209
-0.2391437,-0.49122202,0.055023942,0.26182812
-0.01381506,-0.15,0.01742818,0.1843703
0.07208333,-0.07760137,-0.07281126,-0.12097809
0.040070914,-0.0859633,0.112215124,0.22380607
-0.1899153,-0.2888678,0.050814997,0.031822573
-0.30805212,-0.24897191,0.17666924,0.07390018
-0.15298851,-0.35085046,0.028086897,0.11656108
-0.041922003,-0.16090843,-0.12824923,-0.09599193
-0.04674208,-0.40699923,-0.048891876,-0.08000748
0.10250487,-0.28194222,0.10475746,0.17089117
-0.067557395,-0.38024068,0.16513175,0.01711769
0.0018088408,-0.24718091,0.11384365,0.21028264
-0.12897696,-0.068775505,-0.038736835,-0.06779008
-0.06269105,-0.19139576,-0.017203748,0.18398826
0.082235105,-0.1933991,0.016981855,0.17196786
-0.38426375,-0.64872056,0.21798743,0.07510413
-0.114490144,-0.22017506,0.0021523356,0.09681089
-0.24946949,-0.15663978,-0.124941394,0.03561215
-0.12068768,-0.35524768,-0.013868587,-0.14550409
-0.20590109,-0.27535117,-0.07639287,0.026048865
-0.4074187,-0.04346177,-0.047406662,0.024290936
-0.20518637,-0.12811038,-0.029311996,0.036036722
-0.33397728,-0.08304018,0.13750014,0.2196178
-0.22061393,-0.15216458,0.26527214,0.25652438
-0.20446959,-0.19067857,0.20981953,0.03866225
-0.18927231,-0.3038481,0.22058332,-0.08447456
-0.2346848,-0.20112592,-0.14711553,0.17965575
0.00016393512,0.05571948,-0.037254263,0.15290156
-0.35033047,-0.11311273,0.13885368,0.1397971
-0.21119693,-0.10990115,0.059912458,-0.12832138
-0.0787172,-0.16051596,-0.04741899,0.10044399
-0.21695396,0.120337196,-0.0623825,0.18613625
-0.21329051,-0.3474559,0.09019887,0.1370343
0.014369477,-0.16646922,-0.058786057,0.05472139
0.087716736,0.0015643723,-0.09304653,0.05476804
-0.3063319,0.25107554,0.05961246,0.15251154
-0.13202134,0.07826018,0.088191725,0.13700132
0.0406778,-0.25707355,0.048800338,0.17168258
-0.09741128,0.03233184,-0.024255952,0.17259493
-0.23003179,-0.03670554,-0.07094858,0.045364685
-0.2547531,-0.1874479,-0.037059702,0.13328128
-0.112082705,-0.44525036,0.2625911,0.23513888
-0.07626262,-0.18513554,0.12610209,-0.008924485
0.22392923,-0.18383607,-0.068345,-0.0840747
0.12349453,-0.07579811,0.003963691,-0.12206998
0.099793516,-0.27984473,0.08227381,-0.068937145
-0.088807635,0.028008662,-0.020057796,0.13496122
-0.2950412,-0.20117596,0.08809599,0.11686594
-0.27775246,-0.081446595,-0.068087466,0.13308322
-0.1880602,0.030907504,-0.052688897,-0.043707214
-0.23755899,0.029751554,0.16696218,0.22315352
-0.4130218,-0.19723302,0.15001765,-0.0048715323
-0.05382043,-0.04547358,0.18121406,0.13471492
-0.20344532,-0.06473193,0.10701871,0.11047222
-0.23297063,-0.31329173,0.16192353,0.28978705
0.06486441,-0.29045844,0.035770237,0.14066823
0.06587931,-0.36129388,-0.097626746,0.0602237
-0.10402672,-0.22691044,-0.100772664,-0.09600799
-0.021923756,-0.13218263,0.02584697,-0.01842085
-0.108494185,-0.34033477,0.08261824,-0.029577252
0.0013637058,-0.06779005,0.19925712,0.21035579
-0.025014346,-0.019651083,0.10454927,0.14912237
-0.030942902,-0.20260403,0.038919978,0.013659972
-0.3452581,-0.27868617,0.021710956,-0.014109851
-0.2756412,-0.30155173,-0.13798988,-0.12878492
-0.11705021,0.061871454,-0.016734645,-0.03398982
0.06189301,-0.3085847,-0.1859093,-0.16978438
-0.071444735,-0.22022149,-0.051647786,-0.032405976
-0.22588664,-0.0652,0.12178517,0.17110716
-0.42288584,-0.20277241,-0.14233322,-0.07777201
-0.004515413,-0.26775953,-0.14495973,0.3503307
0.010047752,-0.054718137,0.096690886,0.15153186
-0.35372332,-0.52282286,0.09385213,-0.044105396
-0.18010867,0.014722526,0.0223496,0.08306817
0.21797189,-0.35843718,0.24776591,0.5406261
-0.059291232,-0.17200199,0.32009426,0.15569675
-0.14190477,-0.2670055,0.032805882,0.13700259
-0.26484728,-0.012356868,0.18639119,0.27795327
-0.3248697,-0.3902976,0.24787055,0.16561812
-0.029032256,-0.3240976,0.1673257,0.15812764
-0.28039008,-0.30194435,-0.004107461,0.16985783
-0.09362816,-0.31274244,0.20142254,0.012538421
-0.32350647,-0.16326049,0.112647325,0.1054884
-0.39212885,-0.24221295,0.20675722,0.1383479
-0.12047544,-0.1668934,0.2205309,0.12482188
-0.19921225,0.011767153,0.07765014,0.15302466
-0.21144193,-0.25276786,0.035593063,0.11914685
-0.16429989,-0.07468864,0.15505143,0.1260137
-0.31061223,-0.3242161,0.120616384,-0.022773298
0.018880107,-0.23391566,0.038698502,-0.03209342
-0.18426356,-0.21374932,0.036069803,-0.16707757
-0.21505153,-0.31254455,0.093954235,0.16143782
-0.21898067,-0.12574361,0.16091569,0.05227259
-0.24983981,-0.2315625,0.08273026,0.18631558
-0.47603658,-0.44862688,0.37026787,0.15262108
0.14388257,-0.43295464,0.08699262,-0.012961445
-0.11988285,-0.2099508,0.059823353,0.050506387
0.19984293,-0.03564278,-0.01118092,0.01184381
0.1059969,0.085076444,0.018283274,0.16023327
-0.23541999,0.029347368,0.09679951,-0.05990011
-0.30243823,-0.4679774,-0.08792884,0.07544818
-0.4343232,-0.45781726,-0.05076674,0.046843287
0.014827587,-0.2560399,-0.010547948,0.22330947
-0.04049443,-0.32075143,0.13431755,0.31338868
-0.24243388,-0.1973131,0.33169058,0.048655543
-0.120459914,-0.02977126,-0.18982677,0.069707386
-0.10685749,-0.18351918,0.19428572,0.41612595
-0.16177258,0.03690058,0.19199708,0.09454935
-0.08416456,0.22376624,0.016569786,0.08881382
0.07,-0.23028529,-0.08989994,0.16245236
-0.19116208,-0.2169343,0.17104737,0.31800416
0.24777779,-0.17701396,-0.051074967,0.068744205
-0.38859355,-0.44390193,0.23478985,0.17134386
-0.07539614,-0.132331,0.1894189,-0.031841453
-0.39971325,-0.059815302,0.18441218,-0.05976431
-0.40425372,-0.102268904,0.14492054,-0.006167361
-0.19358382,-0.3839321,0.13143183,0.29905596
-0.08243269,-0.13594422,0.02332174,-0.01175544
-0.01683453,-0.18120962,0.13292189,0.12876357
0.008053098,0.19967034,0.13135459,0.20065905
-0.31237224,0.32208568,0.18662229,0.18174832
-0.20998129,0.38845256,0.07461058,0.08311254
-0.16582757,0.3983916,0.05769561,0.29169214
-0.18572637,-0.2249516,0.13151354,0.47229242
-0.044008322,0.031006515,0.036410052,0.16965485
-0.20358688,-0.1317217,-0.020327153,0.019031504
0.15024534,-0.33614495,-0.030430522,-0.054908235
-0.08841373,0.123171546,-0.09841355,-0.03132079
