ID,Lon,Lat,DW_D_UE,WD_D_UE,DW_S_UE,WD_S_UE
350,116.2310028,36.5929985,-0.024867725,-0.002,0.027817419,-0.005115342
351,116.2269974,36.8611984,-0.026936937,-0.03091061,0.060967679,0.071722116
352,116.3450012,37.4510002,0,-0.043805031,0.066698722,0.150865036
353,116.2990036,35.0685997,-0.029273504,-0.045689655,0.108635847,0.147136646
354,116.3479996,35.3586006,0.00625,0.003212396,-0.056718053,-0.022255298
355,116.4919968,37.259201,-0.010277778,-0.019834775,0.056646286,0.007153674
356,116.6050034,35.4087982,-0.017286706,-0.037918245,0.109326037,0.085664036
357,116.6579971,36.9356995,-0.032783883,-0.021390374,0.136533053,0.109339654
358,116.8089981,35.549099,-0.004583134,-0.032846902,0.080762914,0.085709252
359,116.7429962,36.2002983,0.003015873,0.006454248,0.002749995,-0.045926755
360,116.8399963,37.1892014,-0.01468254,-0.056190476,0.124102072,0.08625751
361,117.0940018,36.1540985,0.005525031,-0.000842146,0.037612749,0.039271962
362,116.9560013,35.3984985,-0.003032345,-0.006197716,-0.043029675,-0.034703884
363,116.9860001,35.5779991,-0.028373016,-0.025589226,0.07131568,0.06373972
364,117.1520004,36.9790993,0.010472973,0.022189985,0.026609958,-0.054682448
365,117.1610031,35.0741005,-0.014662757,-0.04981685,0.094611783,0.081670505
366,117.1819992,37.7176018,-0.060304054,0.001034483,0.103367258,0.059184923
367,117.2949982,34.8068008,0.001240695,0.014285714,-0.022686177,-0.048391669
368,117.0820007,36.6623993,-0.008646372,-0.024837662,-0.020112089,0.058202865
369,117.3840027,37.7821999,-0.037560976,0.008055556,0.025198786,0.036521138
370,117.5780029,34.8137016,-0.027941176,-0.027342342,0.097397296,0.08737636
371,117.6490021,36.2220993,0.001552288,-0.023417367,-0.008539902,0.061903118
372,117.6340027,35.5032005,-0.032291667,-0.028416821,0.069691774,0.068890289
373,117.723999,35.8841019,-0.033333333,-0.028550814,0.013862332,0.000657605
374,117.7809982,36.8521004,-0.357722123,-0.017532468,-0.103536734,-0.064959419
375,118.2460022,35.0415001,0.001372549,0.001395349,-0.004826574,-0.069384341
376,117.9869995,37.3998985,-0.073148148,-0.030555556,0.05962946,0.063654726
377,118.0820007,36.7797012,0.037805789,0.038253968,-0.045574257,-0.031986654
378,118.1669998,37.1594009,-0.049323308,-0.026944444,0.045329596,0.049150751
379,118.4079971,37.0545998,-0.021428571,-0.02827381,0.034155159,0.064265571
380,118.4800034,35.5376015,0.041128085,0.038605442,-0.032220065,-0.129709893
381,118.8170013,36.793499,-0.018939394,0,0.047950442,0.019848011
382,118.5429993,36.4962997,-0.047222222,-0.032959327,0.100144733,0.069857605
383,118.6200027,34.9169998,0.005631868,-0.028787879,0.10496766,0.088811535
384,118.5820007,37.4813995,-0.014576023,-0.001229688,-0.00189314,0.001262358
386,118.6190033,35.7762985,-0.028258978,0,0.058784966,0.08226955
387,118.814003,35.1829987,-0.020545526,0.008562326,0.073926445,0.098763921
388,118.8310013,35.5890999,0.032182104,0.022380952,-0.031601314,-0.08931475
389,119.197998,36.4598999,-0.015413534,-0.02530303,0.034450774,0.02722133
390,119.322998,35.1568985,0.030357143,0.021585557,-0.091880881,-0.011505914
391,119.4029999,36.0144005,-0.02,-0.032234432,0.017327532,0.079140145
392,119.4820023,35.4104996,-0.055128205,-0.0375,0.065864907,0.05881746
393,119.776001,36.3914986,0.000706628,0.004884005,0.021863954,-0.066033419
394,119.9029999,37.0959015,-0.043498168,-0.041447368,0.021578006,0.153323704
395,119.9629974,36.7713013,-0.059013605,-0.008,0.089010157,0.133371613
396,120.0780029,35.9396019,0.015689254,-0.010683761,-0.062198955,-0.046222513
397,120.4039993,37.3916016,0.037000057,0.002645503,-0.024078843,-0.065152896
398,120.3280029,37.6380997,-0.052944188,-0.027116402,0.043416076,-0.007098806
399,120.4960022,37.6297989,-0.037414966,-0.035466883,0.109829672,0.042143081
400,120.5230026,36.8633995,-0.024444444,-0.030352304,0.083293081,0.075083084
401,120.3259964,36.2694016,0.030501089,0.020779221,0.01776545,-0.035085774
402,120.6910019,36.9618988,-0.006263092,0.015674603,0.057509971,-0.001902695
403,120.7979965,37.7942009,-0.017342156,0.003571429,0.121372195,0.086630542
404,121.3519974,37.4970016,-0.033333333,-0.001515152,0.104924059,0.06379777
405,121.177002,36.7631989,-0.01070845,0.013039806,0.022093688,-0.001035707
406,121.5839996,36.882,0.021220711,0.015151515,-0.037188651,-0.010279246
407,122.1050034,37.4473991,0.009047619,0.006241956,-0.004238388,0.004582183
408,122.0699997,37.2392998,0.022979798,0.016094771,-0.081696411,-0.075281043
409,122.2730026,36.8792992,-0.018899522,-0.01309371,-0.004143381,-0.017989512
410,122.4459991,37.1478004,-0.0125,-0.029321363,0.069745113,0.026402821
411,121.1910019,30.8656998,-0.030515298,-0.039794608,0.090854566,0.076888804
412,121.4550018,31.1341991,-0.00620915,0.004689755,-0.079808615,0.011940066
413,110.6989975,35.6506004,-0.032506127,-0.033862434,0.106721792,0.153934483
414,111.0029984,35.0630989,0.005860806,-0.007759536,-0.010917475,0.003846845
415,111.1439972,37.5047989,-0.05704789,-0.01541502,0.049684804,0.079864487
416,111.5080032,36.0805016,0.000365004,-0.009855162,-0.007645281,0.020524884
417,111.8000031,37.1161003,-0.027056277,-0.018033551,0.064398467,0.067066641
418,112.0490036,37.4534988,0.044237405,0.048055556,-0.071853388,-0.122256747
419,112.2009964,37.5615997,-0.030542265,-0.012851852,0.054586673,0.096428768
420,112.7180023,38.4360008,-0.027564103,-0.047973532,0.120516439,0.027945693
421,112.6050034,37.8125,0.043073593,0.041223404,-0.047523184,-0.104678105
422,112.8539963,35.510601,0.003753225,0.001653439,-0.020068781,0.000738936
423,113.0589981,36.5046005,-0.044457735,-0.02364532,0.112206797,0.103009778
424,113.0820007,36.344101,-0.037367725,-0.025781846,0.037071504,0.065190949
425,113.1039963,36.1898003,-0.024220263,-0.038656331,0.074963176,0.056072337
426,113.2399979,40.0521011,0.000757576,0.027077498,-0.074686776,-0.019920449
427,113.5849991,37.8671989,0.031349206,0.061363636,-0.071967567,-0.072440122
428,101.7269974,26.573,0.006944444,-0.024305556,0.056228395,0.003707469
429,103.8300018,30.0569,-0.042592593,-0.032863478,0.130462774,0.092753897
430,104.052002,30.6805992,-0.040766551,-0.023148148,0.100364602,0.042626549
431,104.375,31.1159,-0.026105442,-0.021918768,0.038431057,0.060220387
432,104.6419983,30.1086006,-0.003560198,0.00265937,0.037167716,0.006740347
433,104.7089996,31.4671001,0.012393162,0.000644122,-0.018181892,0.006608041
434,104.7369995,31.7598,-0.057280883,-0.034770115,0.107233545,0.066212423
435,104.7750015,29.3398991,-0.033668355,-0.010314996,0.076063672,0.040406666
436,105.4550018,28.8827,0.00462963,-0.001666667,-0.032061868,-0.040638579
437,105.5739975,30.5002003,-0.032656859,-0.031901264,0.116237893,0.107148528
438,105.8209991,32.4318008,-0.053968254,-0.030769064,0.161641366,0.095376326
439,106.0910034,30.7975998,-0.001623377,0.0083859,0.00382436,0.001099693
440,106.6389999,30.4643002,-0.026218821,-0.025757576,0.132455629,0.161988524
441,116.9550018,38.9417,-0.041129032,-0.028735632,0.065169655,-0.026227011
442,117.2829971,39.1078987,-0.038636364,-0.065988066,0.091359272,0.091662134
443,117.2990036,39.7293015,-0.017361111,-0.029166667,0.073279134,-0.006808428
444,117.2740021,40.0276985,0.011578947,0.001666667,-0.024817327,0.032516679
445,117.3170013,38.6357002,-0.042857143,-0.031543052,0.10491348,0.081142205
446,117.4020004,39.9973984,-0.038392857,-0.034838936,0.080837156,0.0707846
447,117.473999,38.703701,-0.012949039,0.004083774,-0.00615874,-0.0081029
448,117.7720032,39.2349014,0.005232558,-0.02,-0.009279876,-0.033751439
449,91.0796967,29.6539001,-0.03454386,-0.024393939,0.016430461,0.028206134
450,76.0105972,39.4576988,-0.037373737,-0.04396948,0.11494686,0.089223016
451,79.9313965,37.1186981,-0.036821465,-0.049089069,0.067680374,0.053131499
452,80.2686005,41.1842003,-0.025462963,0.024350649,-0.020652712,-0.045909434
453,81.3326035,43.9319,-0.014298246,-0.01843318,0.063384006,0.142026495
454,83.0066986,41.717701,-0.027777778,-0.033846154,0.098306861,0.062143226
455,84.7210999,44.4283981,-0.010136452,-0.030497835,0.027087453,0.040040415
456,84.8720016,44.3857002,-0.00034965,0.002413273,0.000208467,-0.030299212
457,84.9604034,45.592701,-0.012896825,-0.024345238,0.049935629,0.027427632
458,86.0607986,44.3140984,0.000197044,0.007808361,0.042499664,0.019971026
459,86.1589966,41.7388,-0.01735314,-0.010958421,-0.013357396,0.014177111
460,87.4860001,43.8857994,0.020194004,0.04534632,-0.160090971,-0.048844876
461,87.8164978,44.1372986,-0.014761905,-0.033768315,0.071991984,0.060889069
462,93.5030975,42.8479996,-0.030555556,-0.006060606,0.069995386,-0.069067029
463,99.1953964,25.1156006,0.041818182,0.026666667,-0.06987954,-0.070884834
464,100.2539978,25.6306,-0.024210526,-0.026195925,0.075618316,0.055391846
465,101.5540009,25.0407009,-0.060884354,-0.037797619,0.094056457,0.060283302
466,102.5299988,24.3659992,0.010793651,0.006486216,0.008122535,0.005420566
467,102.4990005,24.9232006,0.023065476,-0.011068211,0.067985557,-0.010917513
468,102.7770004,24.9620991,0.025641026,0.045833333,-0.065061767,-0.000790238
469,103.3420029,23.3813,-0.057539683,-0.026302083,0.100235512,0.046198947
470,103.7969971,25.5233002,-0.062507459,-0.047222222,0.140125094,0.125453546
471,118.9079971,28.9365005,-0.030131918,-0.030753968,0.071747979,0.087860715
472,119.6559982,30.6375008,0.021312873,0.053492063,-0.010858992,-0.068872736
473,119.6309967,29.1007996,-0.03531746,-0.014017094,0.134712487,0.012365441
474,120.0390015,30.9204006,-0.073333333,-0.030171583,0.034518229,0.147727259
475,120.0820007,29.2922001,-0.055555556,-0.042156863,0.136406407,0.081452251
476,120.060997,28.9237003,-0.003217503,0.007628612,0.081295432,0.016210579
477,120.211998,29.7178993,0.051075988,0.021988796,-0.113759343,-0.072228605
478,120.2659988,29.1420994,-0.036609687,-0.014666667,0.046689805,0.041588275
479,120.3980026,30.8509998,0.000272331,0.004675325,0.054754625,-0.017746187
480,120.3089981,30.4596996,-0.027310924,-0.023459384,0.037629633,0.043240397
481,120.4029999,30.1208,-0.034120618,-0.01718254,0.163504171,0.088696515
482,120.6259995,27.7840996,0.003068204,0.016666667,0.091606928,0.086795041
483,120.8550034,29.5571995,-0.02924011,-0.011248785,0.092191429,0.067038238
484,120.8799973,30.7378998,-0.011601307,0.007096675,-0.033236036,-0.021300419
485,120.9319992,28.0802002,0.013452381,-0.002380952,0.077603146,0.000918336
486,121.1640015,28.8659,0.014553015,0.010312945,-0.03425592,0.036483562
487,121.1959991,30.1665993,-0.027777778,-0.000945378,0.050401261,-0.020000362
488,121.3960037,28.5333996,0.018009768,0.038095238,-0.082303609,0.044416306
489,121.4339981,29.3600998,-0.026785714,-0.016834602,0.072452401,0.094674202
490,121.5009995,28.7346992,-0.055454545,-0.006527778,0.061225358,0.07531976
491,121.5859985,29.8750992,-0.028628629,-0.028306878,0.073275621,0.020730154
492,122.1819992,29.9979992,-0.020997188,-0.028306878,0.041142067,0.091726512
